Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_1,42,0,,,,1576.6208,-5809.9511,90.2764,,
2,Tunnel_Well_1,42,0,,,,1576.3683,-5807.065,90.2511,,
3,Tunnel_Well_1,42,0,,,,1575.6184,-5804.2667,90.2265,,
4,Tunnel_Well_1,42,0,,,,1574.394,-5801.641,90.2034,,
5,Tunnel_Well_1,42,0,,,,1572.7322,-5799.2679,90.1825,,
6,Tunnel_Well_1,42,0,,,,1570.6836,-5797.2193,90.1645,,
7,Tunnel_Well_1,42,0,,,,1568.3104,-5795.5576,90.1499,,
8,Tunnel_Well_1,42,0,,,,1565.6846,-5794.3333,90.1391,,
9,Tunnel_Well_1,42,0,,,,1562.8862,-5793.5835,90.1326,,
10,Tunnel_Well_1,42,0,,,,1560,-5793.331,90.1303,,
11,Tunnel_Well_1,42,0,,,,1557.1138,-5793.5835,90.1326,,
12,Tunnel_Well_1,42,0,,,,1554.3154,-5794.3333,90.1391,,
13,Tunnel_Well_1,42,0,,,,1551.6896,-5795.5576,90.1499,,
14,Tunnel_Well_1,42,0,,,,1549.3164,-5797.2193,90.1645,,
15,Tunnel_Well_1,42,0,,,,1547.2678,-5799.2679,90.1825,,
16,Tunnel_Well_1,42,0,,,,1545.606,-5801.641,90.2034,,
17,Tunnel_Well_1,42,0,,,,1544.3816,-5804.2667,90.2265,,
18,Tunnel_Well_1,42,0,,,,1543.6317,-5807.065,90.2511,,
19,Tunnel_Well_1,42,0,,,,1543.3792,-5809.9511,90.2764,,
20,Tunnel_Well_1,42,0,,,,1543.6317,-5812.8371,90.3018,,
21,Tunnel_Well_1,42,0,,,,1544.3816,-5815.6355,90.3264,,
22,Tunnel_Well_1,42,0,,,,1545.606,-5818.2611,90.3495,,
23,Tunnel_Well_1,42,0,,,,1547.2678,-5820.6343,90.3703,,
24,Tunnel_Well_1,42,0,,,,1549.3164,-5822.6828,90.3883,,
