Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_13,56,0,,,,1543.3792,-5488.3088,-221.9486,,
2,Tunnel_Well_13,56,0,,,,1543.6317,-5491.195,-221.9509,,
3,Tunnel_Well_13,56,0,,,,1544.3816,-5493.9935,-221.953,,
4,Tunnel_Well_13,56,0,,,,1545.606,-5496.6192,-221.9551,,
5,Tunnel_Well_13,56,0,,,,1547.2678,-5498.9925,-221.9569,,
6,Tunnel_Well_13,56,0,,,,1549.3164,-5501.0411,-221.9585,,
7,Tunnel_Well_13,56,0,,,,1551.6896,-5502.7028,-221.9598,,
8,Tunnel_Well_13,56,0,,,,1554.3154,-5503.9272,-221.9607,,
9,Tunnel_Well_13,56,0,,,,1557.1138,-5504.6771,-221.9613,,
10,Tunnel_Well_13,56,0,,,,1560,-5504.9296,-221.9615,,
11,Tunnel_Well_13,56,0,,,,1562.8862,-5504.6771,-221.9613,,
12,Tunnel_Well_13,56,0,,,,1565.6846,-5503.9272,-221.9607,,
13,Tunnel_Well_13,56,0,,,,1568.3104,-5502.7028,-221.9598,,
14,Tunnel_Well_13,56,0,,,,1570.6836,-5501.0411,-221.9585,,
15,Tunnel_Well_13,56,0,,,,1572.7322,-5498.9925,-221.9569,,
16,Tunnel_Well_13,56,0,,,,1574.394,-5496.6192,-221.9551,,
17,Tunnel_Well_13,56,0,,,,1575.6184,-5493.9935,-221.953,,
18,Tunnel_Well_13,56,0,,,,1576.3683,-5491.195,-221.9509,,
19,Tunnel_Well_13,56,0,,,,1576.6208,-5488.3088,-221.9486,,
20,Tunnel_Well_13,56,0,,,,1576.3683,-5485.4227,-221.9464,,
21,Tunnel_Well_13,56,0,,,,1575.6184,-5482.6242,-221.9442,,
22,Tunnel_Well_13,56,0,,,,1574.394,-5479.9985,-221.9422,,
23,Tunnel_Well_13,56,0,,,,1572.7322,-5477.6252,-221.9404,,
24,Tunnel_Well_13,56,0,,,,1570.6836,-5475.5766,-221.9388,,
