Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_8,66,0,,,,1543.3792,-5023.6722,-143.7716,,
2,Tunnel_Well_8,66,0,,,,1543.6317,-5026.5539,-143.9327,,
3,Tunnel_Well_8,66,0,,,,1544.3816,-5029.348,-144.0889,,
4,Tunnel_Well_8,66,0,,,,1545.606,-5031.9696,-144.2355,,
5,Tunnel_Well_8,66,0,,,,1547.2678,-5034.3392,-144.3679,,
6,Tunnel_Well_8,66,0,,,,1549.3164,-5036.3846,-144.4823,,
7,Tunnel_Well_8,66,0,,,,1551.6896,-5038.0438,-144.575,,
8,Tunnel_Well_8,66,0,,,,1554.3154,-5039.2663,-144.6434,,
9,Tunnel_Well_8,66,0,,,,1557.1138,-5040.0149,-144.6852,,
10,Tunnel_Well_8,66,0,,,,1560,-5040.267,-144.6993,,
11,Tunnel_Well_8,66,0,,,,1562.8862,-5040.0149,-144.6852,,
12,Tunnel_Well_8,66,0,,,,1565.6846,-5039.2663,-144.6434,,
13,Tunnel_Well_8,66,0,,,,1568.3104,-5038.0438,-144.575,,
14,Tunnel_Well_8,66,0,,,,1570.6836,-5036.3846,-144.4823,,
15,Tunnel_Well_8,66,0,,,,1572.7322,-5034.3392,-144.3679,,
16,Tunnel_Well_8,66,0,,,,1574.394,-5031.9696,-144.2355,,
17,Tunnel_Well_8,66,0,,,,1575.6184,-5029.348,-144.0889,,
18,Tunnel_Well_8,66,0,,,,1576.3683,-5026.5539,-143.9327,,
19,Tunnel_Well_8,66,0,,,,1576.6208,-5023.6722,-143.7716,,
20,Tunnel_Well_8,66,0,,,,1576.3683,-5020.7905,-143.6105,,
21,Tunnel_Well_8,66,0,,,,1575.6184,-5017.9964,-143.4544,,
22,Tunnel_Well_8,66,0,,,,1574.394,-5015.3748,-143.3078,,
23,Tunnel_Well_8,66,0,,,,1572.7322,-5013.0052,-143.1753,,
24,Tunnel_Well_8,66,0,,,,1570.6836,-5010.9598,-143.061,,
25,Tunnel_Well_8,66,0,,,,1568.3104,-5009.3006,-142.9682,,
26,Tunnel_Well_8,66,0,,,,1565.6846,-5008.0781,-142.8999,,
27,Tunnel_Well_8,66,0,,,,1562.8862,-5007.3294,-142.8581,,
28,Tunnel_Well_8,66,0,,,,1560,-5007.0773,-142.844,,
29,Tunnel_Well_8,66,0,,,,1557.1138,-5007.3294,-142.8581,,
30,Tunnel_Well_8,66,0,,,,1554.3154,-5008.0781,-142.8999,,
31,Tunnel_Well_8,66,0,,,,1551.6896,-5009.3006,-142.9682,,
32,Tunnel_Well_8,66,0,,,,1549.3164,-5010.9598,-143.061,,
33,Tunnel_Well_8,66,0,,,,1547.2678,-5013.0052,-143.1753,,
34,Tunnel_Well_8,66,0,,,,1545.606,-5015.3748,-143.3078,,
35,Tunnel_Well_8,66,0,,,,1544.3816,-5017.9964,-143.4544,,
36,Tunnel_Well_8,66,0,,,,1543.6317,-5020.7905,-143.6105,,
37,Tunnel_Well_8,66,0,,,,1543.3792,-5019.4424,-219.4366,,
38,Tunnel_Well_8,66,0,,,,1543.6317,-5022.3241,-219.5977,,
