Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_5,48,0,,,,1576.6208,-5018.9102,-207.1748,,
2,Tunnel_Well_5,48,0,,,,1576.3683,-5018.8194,-210.0596,,
3,Tunnel_Well_5,48,0,,,,1575.6184,-5018.7314,-212.8567,,
4,Tunnel_Well_5,48,0,,,,1574.394,-5018.6488,-215.4811,,
5,Tunnel_Well_5,48,0,,,,1572.7322,-5018.5742,-217.8532,,
6,Tunnel_Well_5,48,0,,,,1570.6836,-5018.5097,-219.9008,,
7,Tunnel_Well_5,48,0,,,,1568.3104,-5018.4574,-221.5617,,
8,Tunnel_Well_5,48,0,,,,1565.6846,-5018.4189,-222.7855,,
9,Tunnel_Well_5,48,0,,,,1562.8862,-5018.3953,-223.535,,
10,Tunnel_Well_5,48,0,,,,1560,-5018.3874,-223.7874,,
11,Tunnel_Well_5,48,0,,,,1557.1138,-5018.3953,-223.535,,
12,Tunnel_Well_5,48,0,,,,1554.3154,-5018.4189,-222.7855,,
13,Tunnel_Well_5,48,0,,,,1551.6896,-5018.4574,-221.5617,,
14,Tunnel_Well_5,48,0,,,,1549.3164,-5018.5097,-219.9008,,
15,Tunnel_Well_5,48,0,,,,1547.2678,-5018.5742,-217.8532,,
16,Tunnel_Well_5,48,0,,,,1545.606,-5018.6488,-215.4811,,
17,Tunnel_Well_5,48,0,,,,1544.3816,-5018.7314,-212.8567,,
18,Tunnel_Well_5,48,0,,,,1543.6317,-5018.8194,-210.0596,,
19,Tunnel_Well_5,48,0,,,,1543.3792,-5018.9102,-207.1748,,
20,Tunnel_Well_5,48,0,,,,1543.6317,-5019.001,-204.2901,,
21,Tunnel_Well_5,48,0,,,,1544.3816,-5019.0891,-201.493,,
22,Tunnel_Well_5,48,0,,,,1545.606,-5019.1717,-198.8686,,
23,Tunnel_Well_5,48,0,,,,1547.2678,-5019.2463,-196.4965,,
24,Tunnel_Well_5,48,0,,,,1549.3164,-5019.3108,-194.4489,,
25,Tunnel_Well_5,48,0,,,,1551.6896,-5019.3631,-192.7879,,
26,Tunnel_Well_5,48,0,,,,1554.3154,-5019.4016,-191.5641,,
27,Tunnel_Well_5,48,0,,,,1557.1138,-5019.4252,-190.8147,,
28,Tunnel_Well_5,48,0,,,,1560,-5019.4331,-190.5623,,
29,Tunnel_Well_5,48,0,,,,1562.8862,-5019.4252,-190.8147,,
30,Tunnel_Well_5,48,0,,,,1565.6846,-5019.4016,-191.5641,,
31,Tunnel_Well_5,48,0,,,,1568.3104,-5019.3631,-192.7879,,
32,Tunnel_Well_5,48,0,,,,1570.6836,-5019.3108,-194.4489,,
33,Tunnel_Well_5,48,0,,,,1572.7322,-5019.2463,-196.4965,,
34,Tunnel_Well_5,48,0,,,,1574.394,-5019.1717,-198.8686,,
35,Tunnel_Well_5,48,0,,,,1575.6184,-5019.0891,-201.493,,
36,Tunnel_Well_5,48,0,,,,1576.3683,-5019.001,-204.2901,,
37,Tunnel_Well_5,48,0,,,,1576.6208,-5120.0889,-210.3593,,
38,Tunnel_Well_5,48,0,,,,1576.3683,-5119.9981,-213.2441,,
39,Tunnel_Well_5,48,0,,,,1575.6184,-5119.9101,-216.0411,,
40,Tunnel_Well_5,48,0,,,,1574.394,-5119.8275,-218.6656,,
41,Tunnel_Well_5,48,0,,,,1572.7322,-5119.7528,-221.0377,,
42,Tunnel_Well_5,48,0,,,,1570.6836,-5119.6884,-223.0853,,
43,Tunnel_Well_5,48,0,,,,1568.3104,-5119.6361,-224.7462,,
44,Tunnel_Well_5,48,0,,,,1565.6846,-5119.5976,-225.97,,
45,Tunnel_Well_5,48,0,,,,1562.8862,-5119.574,-226.7195,,
46,Tunnel_Well_5,48,0,,,,1560,-5119.566,-226.9719,,
47,Tunnel_Well_5,48,0,,,,1557.1138,-5119.574,-226.7195,,
48,Tunnel_Well_5,48,0,,,,1554.3154,-5119.5976,-225.97,,
49,Tunnel_Well_5,48,0,,,,1551.6896,-5119.6361,-224.7462,,
50,Tunnel_Well_5,48,0,,,,1549.3164,-5119.6884,-223.0853,,
51,Tunnel_Well_5,48,0,,,,1547.2678,-5119.7528,-221.0377,,
52,Tunnel_Well_5,48,0,,,,1545.606,-5119.8275,-218.6656,,
53,Tunnel_Well_5,48,0,,,,1544.3816,-5119.9101,-216.0411,,
54,Tunnel_Well_5,48,0,,,,1543.6317,-5119.9981,-213.2441,,
55,Tunnel_Well_5,48,0,,,,1543.3792,-5120.0889,-210.3593,,
56,Tunnel_Well_5,48,0,,,,1543.6317,-5120.1797,-207.4746,,
57,Tunnel_Well_5,48,0,,,,1544.3816,-5120.2677,-204.6775,,
58,Tunnel_Well_5,48,0,,,,1545.606,-5120.3503,-202.053,,
59,Tunnel_Well_5,48,0,,,,1547.2678,-5120.425,-199.681,,
60,Tunnel_Well_5,48,0,,,,1549.3164,-5120.4894,-197.6334,,
61,Tunnel_Well_5,48,0,,,,1551.6896,-5120.5417,-195.9724,,
62,Tunnel_Well_5,48,0,,,,1554.3154,-5120.5802,-194.7486,,
63,Tunnel_Well_5,48,0,,,,1557.1138,-5120.6038,-193.9992,,
64,Tunnel_Well_5,48,0,,,,1560,-5120.6118,-193.7468,,
65,Tunnel_Well_5,48,0,,,,1562.8862,-5120.6038,-193.9992,,
66,Tunnel_Well_5,48,0,,,,1565.6846,-5120.5802,-194.7486,,
67,Tunnel_Well_5,48,0,,,,1568.3104,-5120.5417,-195.9724,,
68,Tunnel_Well_5,48,0,,,,1570.6836,-5120.4894,-197.6334,,
69,Tunnel_Well_5,48,0,,,,1572.7322,-5120.425,-199.681,,
70,Tunnel_Well_5,48,0,,,,1574.394,-5120.3503,-202.053,,
71,Tunnel_Well_5,48,0,,,,1575.6184,-5120.2677,-204.6775,,
72,Tunnel_Well_5,48,0,,,,1576.3683,-5120.1797,-207.4746,,
73,Tunnel_Well_5,48,0,,,,1576.6208,-5221.2676,-213.5438,,
74,Tunnel_Well_5,48,0,,,,1576.3683,-5221.1768,-216.4285,,
75,Tunnel_Well_5,48,0,,,,1575.6184,-5221.0887,-219.2256,,
76,Tunnel_Well_5,48,0,,,,1574.394,-5221.0061,-221.8501,,
77,Tunnel_Well_5,48,0,,,,1572.7322,-5220.9315,-224.2221,,
78,Tunnel_Well_5,48,0,,,,1570.6836,-5220.867,-226.2698,,
79,Tunnel_Well_5,48,0,,,,1568.3104,-5220.8148,-227.9307,,
80,Tunnel_Well_5,48,0,,,,1565.6846,-5220.7762,-229.1545,,
81,Tunnel_Well_5,48,0,,,,1562.8862,-5220.7527,-229.904,,
82,Tunnel_Well_5,48,0,,,,1560,-5220.7447,-230.1563,,
83,Tunnel_Well_5,48,0,,,,1557.1138,-5220.7527,-229.904,,
84,Tunnel_Well_5,48,0,,,,1554.3154,-5220.7762,-229.1545,,
85,Tunnel_Well_5,48,0,,,,1551.6896,-5220.8148,-227.9307,,
86,Tunnel_Well_5,48,0,,,,1549.3164,-5220.867,-226.2698,,
87,Tunnel_Well_5,48,0,,,,1547.2678,-5220.9315,-224.2221,,
88,Tunnel_Well_5,48,0,,,,1545.606,-5221.0061,-221.8501,,
89,Tunnel_Well_5,48,0,,,,1544.3816,-5221.0887,-219.2256,,
90,Tunnel_Well_5,48,0,,,,1543.6317,-5221.1768,-216.4285,,
91,Tunnel_Well_5,48,0,,,,1543.3792,-5221.2676,-213.5438,,
92,Tunnel_Well_5,48,0,,,,1543.6317,-5221.3584,-210.6591,,
93,Tunnel_Well_5,48,0,,,,1544.3816,-5221.4464,-207.862,,
94,Tunnel_Well_5,48,0,,,,1545.606,-5221.529,-205.2375,,
95,Tunnel_Well_5,48,0,,,,1547.2678,-5221.6037,-202.8655,,
96,Tunnel_Well_5,48,0,,,,1549.3164,-5221.6681,-200.8179,,
97,Tunnel_Well_5,48,0,,,,1551.6896,-5221.7204,-199.1569,,
98,Tunnel_Well_5,48,0,,,,1554.3154,-5221.7589,-197.9331,,
99,Tunnel_Well_5,48,0,,,,1557.1138,-5221.7825,-197.1836,,
100,Tunnel_Well_5,48,0,,,,1560,-5221.7904,-196.9313,,
101,Tunnel_Well_5,48,0,,,,1562.8862,-5221.7825,-197.1836,,
102,Tunnel_Well_5,48,0,,,,1565.6846,-5221.7589,-197.9331,,
103,Tunnel_Well_5,48,0,,,,1568.3104,-5221.7204,-199.1569,,
104,Tunnel_Well_5,48,0,,,,1570.6836,-5221.6681,-200.8179,,
105,Tunnel_Well_5,48,0,,,,1572.7322,-5221.6037,-202.8655,,
106,Tunnel_Well_5,48,0,,,,1574.394,-5221.529,-205.2375,,
107,Tunnel_Well_5,48,0,,,,1575.6184,-5221.4464,-207.862,,
108,Tunnel_Well_5,48,0,,,,1576.3683,-5221.3584,-210.6591,,
109,Tunnel_Well_5,48,0,,,,1576.6208,-5322.4462,-216.7283,,
110,Tunnel_Well_5,48,0,,,,1576.3683,-5322.3554,-219.613,,
111,Tunnel_Well_5,48,0,,,,1575.6184,-5322.2674,-222.4101,,
112,Tunnel_Well_5,48,0,,,,1574.394,-5322.1848,-225.0346,,
113,Tunnel_Well_5,48,0,,,,1572.7322,-5322.1101,-227.4066,,
114,Tunnel_Well_5,48,0,,,,1570.6836,-5322.0457,-229.4542,,
