Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_7,52,0,,,,1576.6208,-5134.001,-391.7695,,
2,Tunnel_Well_7,52,0,,,,1576.3683,-5133.9841,-394.6556,,
3,Tunnel_Well_7,52,0,,,,1575.6184,-5133.9677,-397.4541,,
4,Tunnel_Well_7,52,0,,,,1574.394,-5133.9523,-400.0798,,
5,Tunnel_Well_7,52,0,,,,1572.7322,-5133.9384,-402.453,,
6,Tunnel_Well_7,52,0,,,,1570.6836,-5133.9264,-404.5015,,
7,Tunnel_Well_7,52,0,,,,1568.3104,-5133.9166,-406.1633,,
8,Tunnel_Well_7,52,0,,,,1565.6846,-5133.9094,-407.3877,,
9,Tunnel_Well_7,52,0,,,,1562.8862,-5133.905,-408.1375,,
10,Tunnel_Well_7,52,0,,,,1560,-5133.9036,-408.39,,
11,Tunnel_Well_7,52,0,,,,1557.1138,-5133.905,-408.1375,,
12,Tunnel_Well_7,52,0,,,,1554.3154,-5133.9094,-407.3877,,
13,Tunnel_Well_7,52,0,,,,1551.6896,-5133.9166,-406.1633,,
14,Tunnel_Well_7,52,0,,,,1549.3164,-5133.9264,-404.5015,,
15,Tunnel_Well_7,52,0,,,,1547.2678,-5133.9384,-402.453,,
16,Tunnel_Well_7,52,0,,,,1545.606,-5133.9523,-400.0798,,
17,Tunnel_Well_7,52,0,,,,1544.3816,-5133.9677,-397.4541,,
18,Tunnel_Well_7,52,0,,,,1543.6317,-5133.9841,-394.6556,,
19,Tunnel_Well_7,52,0,,,,1543.3792,-5134.001,-391.7695,,
20,Tunnel_Well_7,52,0,,,,1543.6317,-5134.0179,-388.8834,,
21,Tunnel_Well_7,52,0,,,,1544.3816,-5134.0343,-386.085,,
22,Tunnel_Well_7,52,0,,,,1545.606,-5134.0497,-383.4593,,
23,Tunnel_Well_7,52,0,,,,1547.2678,-5134.0636,-381.0861,,
24,Tunnel_Well_7,52,0,,,,1549.3164,-5134.0756,-379.0375,,
25,Tunnel_Well_7,52,0,,,,1551.6896,-5134.0854,-377.3758,,
26,Tunnel_Well_7,52,0,,,,1554.3154,-5134.0925,-376.1514,,
27,Tunnel_Well_7,52,0,,,,1557.1138,-5134.0969,-375.4015,,
28,Tunnel_Well_7,52,0,,,,1560,-5134.0984,-375.149,,
29,Tunnel_Well_7,52,0,,,,1562.8862,-5134.0969,-375.4015,,
30,Tunnel_Well_7,52,0,,,,1565.6846,-5134.0925,-376.1514,,
31,Tunnel_Well_7,52,0,,,,1568.3104,-5134.0854,-377.3758,,
32,Tunnel_Well_7,52,0,,,,1570.6836,-5134.0756,-379.0375,,
33,Tunnel_Well_7,52,0,,,,1572.7322,-5134.0636,-381.0861,,
34,Tunnel_Well_7,52,0,,,,1574.394,-5134.0497,-383.4593,,
35,Tunnel_Well_7,52,0,,,,1575.6184,-5134.0343,-386.085,,
36,Tunnel_Well_7,52,0,,,,1576.3683,-5134.0179,-388.8834,,
37,Tunnel_Well_7,52,0,,,,1576.6208,-5236.7428,-392.3717,,
38,Tunnel_Well_7,52,0,,,,1576.3683,-5236.7258,-395.2579,,
39,Tunnel_Well_7,52,0,,,,1575.6184,-5236.7094,-398.0563,,
40,Tunnel_Well_7,52,0,,,,1574.394,-5236.6941,-400.682,,
41,Tunnel_Well_7,52,0,,,,1572.7322,-5236.6801,-403.0552,,
42,Tunnel_Well_7,52,0,,,,1570.6836,-5236.6681,-405.1038,,
43,Tunnel_Well_7,52,0,,,,1568.3104,-5236.6584,-406.7655,,
44,Tunnel_Well_7,52,0,,,,1565.6846,-5236.6512,-407.9899,,
45,Tunnel_Well_7,52,0,,,,1562.8862,-5236.6468,-408.7397,,
46,Tunnel_Well_7,52,0,,,,1560,-5236.6453,-408.9922,,
47,Tunnel_Well_7,52,0,,,,1557.1138,-5236.6468,-408.7397,,
48,Tunnel_Well_7,52,0,,,,1554.3154,-5236.6512,-407.9899,,
