Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
38,Gu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,360.980365,300.497873,1
42,Gu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,506.246288,461.553747,1
68,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,2198.399298,2151.787846,1
71,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,1530.210178,1432.226081,1
72,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,868.083188,747.548510,1
76,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,58.578171,57.608832,1
79,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,161.759165,158.589141,1
80,Hu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,2152.306501,2105.151011,1
83,Hu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,1655.303570,1521.957458,1
87,Hu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,770.152925,657.406141,1
95,Hu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,108.663558,103.571699,1
99,Hu,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,416.644223,408.009674,1
110,Ka,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,3490.120359,3380.218246,1
118,Ka,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,953.553323,709.505591,1
119,Ka,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,652.273226,621.771769,1
131,Ka,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,2318.233360,2309.027112,1
139,Er,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,3557.628649,3435.798500,1
142,Er,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1081.125909,708.044816,1
151,Er,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,211.998012,192.852233,1
155,Er,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,2838.933098,2812.839225,1
158,Pr,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,2939.957373,2879.748196,2
159,Pr,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,571.538401,535.871184,1
163,Pr,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,747.985288,403.206403,2
166,Pr,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,3681.790542,3600.315444,1
167,Pr,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,368.644150,367.861296,2
171,Di,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,4212.859800,3769.080297,2
174,Di,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,4275.444405,4134.770115,4
175,So,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,4427.451074,3900.061893,2
179,So,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,4302.389010,4111.245289,1
182,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,6487.338233,5711.030335,2
183,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1226.487992,1225.454115,1
187,Gi5,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,5255.005680,4573.020743,2
190,Gi5,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,4275.803803,4200.002558,1
191,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,549.318504,528.906024,1
195,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,442.331933,442.310309,2
198,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1042.818410,983.685280,1
199,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,252.329711,222.424664,4
203,Mg,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,3446.926038,3093.061643,2
211,Mg,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,6617.764005,6080.156527,2
214,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,3218.098193,2939.210457,2
227,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,5233.137583,4882.087108,2
230,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,633.571112,606.693546,1
416,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,145.031829,138.745553,1
417,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,33.579506,30.844549,1
418,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,586.814555,534.250976,1
419,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,663.522648,331.565890,4
420,Hf,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,2328.369524,1900.305147,2
425,Ma,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,697.407929,640.887119,2
426,Wb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,2463.317484,2019.971428,2
428,Gs,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gs,#55007f,0,,,2955.766872,2024.992244,2
430,Gs,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Gs,#55007f,0,,,2898.460777,2353.174566,2
431,Wb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,297.750193,217.944991,1
432,Wb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,323.929867,225.140368,1
434,Ground surface,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ground surface,#aa5500,0,,,15503.080528,15465.742146,1
461,Aa,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Aa,#e6a748,0,,,378.894033,369.076534,2
462,T,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,T,#defd64,0,,,901.311756,875.911189,2
463,Q,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,1620.694686,1585.006231,2
464,F,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,2576.386370,2505.833768,2
465,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,912.871373,896.960975,1
466,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,629.142187,618.014131,1
467,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,230.263512,224.763026,1
468,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,564.173704,547.240586,1
469,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,155.247994,154.812202,1
471,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,147.173126,143.781972,1
472,Zo2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,709.188862,657.304778,1
476,Zieg,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Zieg,#dfd27b,0,,,4350.056563,3443.580777,2
478,Ge1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ge1,#aa55ff,0,,,712.379761,687.175353,1
480,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,842.796443,821.854326,1
482,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,86.287923,79.510258,1
483,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,115.089887,110.497738,1
484,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,37.491198,37.119903,1
485,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,54.573725,51.838687,1
486,F-2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-2,#fe9301,0,,,468.414113,438.102985,1
487,F-1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-1,#94b50f,0,,,332.688845,313.742982,2
489,Ge1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ge1,#aa55ff,0,,,128.401733,104.165916,1
491,Kr2,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Kr2,#5ac94e,0,,,454.302919,409.125356,1
492,F-1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,F-1,#94b50f,0,,,202.987508,173.045539,1
2768,Sb,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,334.205818,256.100875,1
2865,Erosion surface,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Erosion surface,#058002,0,,,2280.084233,2279.961274,1
2866,Erosion surface,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Erosion surface,#058002,0,,,5204.158458,5203.138848,1
2877,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,379.769731,377.272856,4
2878,Fi,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,515.221200,478.261574,3
2881,Ge1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ge1,#aa55ff,0,,,402.889926,377.009856,1
2882,Ge1,Line,Map1_Tafel_24_Section_2_Emscher_West_Ruhrgebit_G1,Ge1,#aa55ff,0,,,80.650188,16.800249,2
