Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
2739,Hf,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,2073.025745,1702.735002,2
2740,WbHfWb,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,2075.897746,1705.072086,2
2741,WbHfWb,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,7443.789763,5749.786341,2
2742,WbHfWb,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,1358.759943,1008.881925,2
2743,Gs,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gs,#55007f,0,,,2511.621957,1770.663023,2
2744,Gs,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gs,#55007f,0,,,681.154042,416.373209,2
2745,Q,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,789.437427,523.360616,4
2746,Q,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,1095.673285,1079.427464,2
2747,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,1564.670675,1534.397304,2
2748,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,261.230954,240.864911,2
2749,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,258.479249,258.436536,2
2750,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,299.652718,248.446439,4
2751,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,169.757294,137.772829,4
2752,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,605.126743,601.743082,4
2753,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,616.379871,616.370751,4
2754,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,204.857222,204.857222,4
2755,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,1265.752592,1261.929087,1
2756,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,491.922476,491.907290,1
2757,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,602.870070,592.012665,1
2758,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,156.916171,125.457636,1
2759,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,157.134249,151.167315,1
2760,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,131.092520,129.405021,1
2761,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,140.013851,134.990236,1
2762,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,136.993156,129.159651,1
2764,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,97.558022,91.902059,1
2765,F,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,86.293300,79.482862,1
2766,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,10063.152759,8876.532892,2
2767,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1950.352909,1681.698469,2
2768,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,2368.218762,1868.132480,2
2769,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1915.800054,1581.299329,2
2770,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,345.695647,319.128487,2
2771,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,402.097316,184.227561,1
2772,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,260.101448,150.881481,1
2773,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,207.452131,129.760563,4
2774,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,546.123843,312.046074,4
2775,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,518.729843,344.345717,4
2776,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,536.843386,449.338223,4
2777,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1099.520928,972.122604,1
2778,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,178.208190,124.347767,4
2779,Fi,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,552.185135,544.012910,1
2780,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,10175.961656,9151.385399,2
2781,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,1112.944573,1028.059128,4
2782,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,1029.814681,881.209332,2
2783,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,2273.274460,1784.643698,2
2784,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,1655.241139,940.389227,4
2785,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,1160.130657,876.680277,2
2786,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,573.688599,407.632706,2
2787,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,307.540199,215.546095,4
2788,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,292.628217,238.529475,4
2789,Gi5,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,2144.484851,1891.602272,1
2790,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1242.660789,1221.065226,2
2791,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,385.854448,372.529980,2
2792,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,597.199743,523.155470,4
2793,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,495.331209,374.386153,4
2794,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,380.602349,365.974734,4
2795,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,287.297233,271.983065,4
2796,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,47.265858,25.239637,4
2797,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,654.037059,649.307874,4
2801,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1001.142279,1001.077674,4
2802,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,839.897468,824.815588,1
2803,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1240.706318,1236.390844,1
2804,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1092.447083,1089.260448,1
2805,Zo2,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,726.387057,617.808676,1
2806,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1109.684809,961.791257,1
2807,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,625.073302,612.190400,1
2808,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1460.122939,1454.454701,1
2809,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,562.720260,559.681545,1
2810,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,846.130751,728.619007,1
2811,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,190.761630,180.757836,1
2812,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1295.706101,1295.348946,4
2813,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,575.085894,566.023592,4
2814,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,522.329616,486.286485,4
2815,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,49.029036,21.087777,4
2816,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,146.424765,139.790830,4
2817,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,635.313400,561.107800,4
2818,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1042.708028,1023.586747,2
2819,Zo8,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,728.750304,706.985213,2
2820,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,546.119386,532.671302,2
2821,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,1757.368628,1616.792054,2
2822,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,508.216346,434.329821,2
2823,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,266.078514,213.068538,2
2824,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,1024.794205,1007.305407,2
2825,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,555.752212,510.817476,2
2826,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,1116.823536,1021.632745,2
2827,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,342.171152,340.702885,4
2828,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,883.744211,876.501242,4
2829,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,206.834481,199.810443,4
2830,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,875.408437,862.706900,1
2831,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,1169.178638,1155.903751,1
2832,Gu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,566.603570,443.032138,1
2833,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,9342.263188,8535.404498,2
2834,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,227.579835,128.702850,2
2835,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,508.491096,418.284261,2
2836,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,515.562707,509.437031,2
2837,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,689.129025,608.191190,1
2838,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,445.496228,385.091776,1
2839,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,407.064885,395.743825,1
2840,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,1772.394684,1034.867671,1
2841,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,2869.461171,2329.201552,1
2842,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,862.733443,858.372349,4
2843,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,330.510689,239.850342,4
2845,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,8842.234944,8267.785253,2
2846,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,452.459923,317.007131,2
2847,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,352.314064,226.801850,2
2848,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,696.055748,611.805603,2
2849,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,812.905057,692.294803,2
2850,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,849.423138,838.344367,4
2851,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,708.078854,641.404931,4
2852,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,483.779316,469.048802,4
2853,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,667.856753,652.236438,1
2854,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,186.147331,175.788895,1
2855,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,1314.682860,747.015376,1
2858,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,1349.319126,979.577166,1
2859,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,577.692643,507.127652,1
2862,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,8572.823853,7989.014147,2
2863,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,516.823580,456.425444,2
2864,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,547.047654,380.426837,2
2865,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,609.240701,508.553749,2
2866,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,816.181698,791.414055,4
2867,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,902.976314,803.199711,2
2868,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,119.222250,79.206952,1
2869,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,705.332568,439.608130,1
2870,So,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,792.251845,550.348342,4
2871,Di,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,1055.170753,618.090811,4
2872,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,814.703304,469.587791,4
2873,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,828.738054,733.901757,4
2874,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,599.882437,571.093697,4
2875,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,83.552432,69.033304,4
2876,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,711.086639,701.452649,1
2878,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,1214.581692,667.645687,1
2881,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,802.444670,496.808152,1
2882,Pr,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,297.684495,260.431424,1
2883,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,2904.018797,2704.651854,2
2884,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1738.520247,1617.936863,2
2885,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,3444.024992,3049.605453,2
2886,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1501.904313,1487.742524,4
2887,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,499.714497,420.603043,4
2888,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,487.034733,251.304809,4
2889,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,341.590515,155.906468,1
2890,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,307.837357,167.253670,1
2894,Er,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,326.787446,215.621362,1
2895,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,109.349008,68.410874,1
2896,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,931.954488,479.072267,1
2897,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,194.270301,113.231142,4
2898,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,272.524155,150.974856,4
2899,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,824.495471,711.916151,1
2901,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,2816.156364,2628.463950,2
2902,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,517.816245,398.164172,2
2903,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,1933.736215,1796.702066,2
2904,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,780.234238,703.814429,2
2905,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,363.053396,247.788796,2
2906,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,682.011640,680.138534,1
2907,Ka,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,2137.071486,2103.898577,4
2908,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,246.673965,239.936673,1
2909,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,2448.178744,2294.327983,2
2910,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,222.931188,169.043745,2
2911,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,877.138105,850.569426,2
2912,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,317.507306,301.015336,2
2913,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,370.982876,333.742115,2
2914,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,1450.641410,1287.519417,2
2916,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,774.435119,638.701345,4
2917,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,1835.338068,1820.438579,4
2919,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,225.061716,157.832038,4
2920,Hu,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,908.787391,906.272781,1
2921,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,388.777888,380.360728,2
2922,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,2339.155568,2196.461675,2
2924,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,873.584781,865.334412,2
2929,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,312.255771,286.197768,2
2930,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,326.568571,305.976299,2
2931,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,132.505696,129.574140,2
2932,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,924.547775,846.128673,2
2933,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,477.086085,374.098700,4
2934,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,2286.277880,2237.108112,4
2935,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,1141.794541,952.180331,4
2936,Ma,Line,Map1_Tafel_25_Section_11_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,511.604265,507.188829,1
