Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
739,Gi5,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,106.538258,31.955483,1
740,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,3596.755344,3198.153793,2
750,Mg,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,245.392257,214.180392,2
778,Mg,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,825.817971,663.796563,4
779,Mg,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,1874.516987,1610.980017,2
782,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,41.884190,17.650488,1
784,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,472.153411,423.942635,4
785,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,952.105014,790.638317,1
787,Sb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,1339.001720,1171.869006,2
790,Hf,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,1585.890738,1194.396241,2
791,Wb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,1460.723215,1108.325346,2
795,Sb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,541.173852,423.975430,2
818,Ground surface,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ground surface,#aa5500,0,,,10492.522924,10376.399286,1
819,Aa,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Aa,#e6a748,0,,,277.888848,262.876577,4
820,T,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,T,#defd64,0,,,962.435434,932.027474,4
821,Q,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,1674.009506,1630.780996,4
822,Q,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,776.732454,761.988543,1
823,Q,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q,#00bb00,0,,,69.645972,68.414676,3
892,F,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,1977.400932,1927.909037,4
893,F,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,470.356676,458.527314,4
894,F,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,F,#00ff00,0,,,486.802972,334.649258,4
895,Q-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q-1,#fa9f3d,0,,,675.248741,643.734627,1
896,Q-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q-1,#fa9f3d,0,,,53.666603,11.988314,1
897,Q-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Q-1,#fa9f3d,0,,,2283.778231,2270.790098,1
898,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1782.761977,1733.001039,4
899,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,513.866518,507.178143,4
900,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,206.715680,195.543501,4
901,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,496.848808,421.209677,4
902,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,139.439608,74.767811,4
903,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,249.873129,236.153955,4
904,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1459.751494,1452.188382,1
905,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,431.981506,429.656757,1
906,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,402.249832,394.176757,1
907,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,151.450037,140.040963,4
908,Zo2,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,860.090088,847.733790,1
909,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1538.653110,1496.930373,4
910,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,518.642050,510.732388,1
911,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,113.590578,113.115903,4
912,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,286.710065,284.238774,1
913,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,72.379255,72.371407,4
914,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,557.452405,501.801962,4
915,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,405.080961,377.835619,1
916,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,121.946164,121.890018,1
917,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1053.468109,1052.028978,1
918,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,193.372975,191.680420,1
919,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,266.631009,265.905932,4
920,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,90.129952,89.344996,4
921,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,421.522320,416.590720,1
922,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,49.085346,47.552762,1
923,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,109.516332,108.992910,4
924,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,1235.104749,1223.532828,1
925,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,14.732807,13.928569,1
926,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,103.058719,101.696393,4
927,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,50.955724,50.842243,4
928,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,424.491861,420.927243,1
929,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,240.363913,188.139824,4
930,Zo8,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,234.890408,178.089384,4
931,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,231.421543,185.150139,1
932,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,516.308513,443.932754,1
933,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,121.639166,75.666175,2
934,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,51.030150,38.358013,4
940,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,55.489098,47.707398,4
941,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,391.860137,391.690989,1
942,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,278.823203,277.221446,4
943,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,297.414330,259.500307,2
944,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,487.034062,486.777138,1
945,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,1196.687119,1192.646650,1
946,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,110.144964,108.165103,1
947,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,126.561529,125.552574,1
948,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,28.837354,28.695289,1
949,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,54.418893,50.041238,1
950,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,118.135258,107.072373,1
951,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,44.795561,44.788504,1
952,La,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,1359.648556,1332.831312,1
953,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,1938.757072,1892.893725,2
954,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,424.454552,417.567318,4
955,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,56.788820,55.888163,4
956,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,24.675245,24.409654,4
957,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,361.141958,351.514706,4
958,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,389.077836,370.618665,4
959,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,120.777348,99.220058,4
960,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,230.729732,229.248928,4
961,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,136.691493,136.608253,1
963,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,51.851770,51.677163,1
964,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,31.148436,31.132784,1
965,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,309.116787,307.812889,4
970,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,395.244380,363.327429,4
971,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,674.621847,668.308198,1
972,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,221.255554,182.836060,1
975,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,313.926588,303.929236,1
976,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,96.303104,83.199878,4
977,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,18.274591,15.640100,1
978,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,266.639575,265.354449,1
979,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,528.793732,524.776177,1
980,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,521.410701,512.466583,1
981,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,356.551494,356.347977,4
982,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,168.885502,168.005767,4
983,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,238.264662,234.154419,1
984,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,365.426506,240.130808,4
985,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,423.774436,306.846120,4
987,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,985.166758,919.060637,2
988,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,261.293654,249.699353,1
989,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,147.744994,142.338353,4
990,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,169.521329,153.849404,4
991,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,531.497830,529.554991,4
992,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,89.541812,85.936221,1
993,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,42.891209,39.609042,1
994,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,186.699059,185.238258,1
995,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,289.995566,288.863837,1
996,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,85.282443,84.475470,1
997,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,403.818636,369.105427,4
998,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,245.206146,231.150747,4
999,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,265.273737,247.920367,4
1000,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,2587.281510,2534.714696,2
1001,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,2664.299822,2607.748914,2
1004,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,260.678572,238.434230,4
1005,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,608.033282,560.247308,4
1006,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,144.786353,144.558755,1
1007,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,75.918605,75.679263,4
1008,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,316.154010,314.116462,1
1009,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,73.094568,72.691434,4
1010,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,204.842987,204.463816,4
1011,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,97.579591,97.324137,4
1012,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,330.371394,318.896467,1
1015,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,422.761052,384.144236,4
1016,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,105.228048,78.496343,4
1017,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,735.828808,679.745928,4
1019,Hu-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,268.292356,174.851855,4
1020,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,346.051050,296.970574,1
1021,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,57.466905,44.501449,2
1022,Gu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,680.522747,544.357688,4
1023,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,231.468796,212.328448,4
1024,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,217.048813,191.559344,1
1025,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,205.768527,151.378604,1
1026,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,69.492748,53.264619,2
1027,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,316.688576,254.472552,4
1028,Ma,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,169.252692,134.719634,1
1029,Hu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,268.533947,251.003928,4
1032,Hu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,135.908013,114.998871,1
1038,Hu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,442.839232,309.266981,1
1039,Hu,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,104.843974,92.333230,2
1040,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,3604.988725,3491.186401,2
1041,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,1136.814836,1125.172537,2
1042,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,409.482679,276.013836,2
1043,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,265.623503,235.648419,4
1044,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,300.666790,270.738702,4
1046,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,315.216062,311.064661,4
1047,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,315.175531,257.846641,4
1048,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,44.343423,4.411292,2
1049,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,404.402135,348.651368,4
1050,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,330.024792,257.677408,4
1051,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,417.363375,339.169842,1
1052,Ka,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,124.587250,113.147237,4
1053,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka-1,#aaaa00,0,,,153.974614,140.901104,1
1054,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Ka-1,#aaaa00,0,,,246.401994,228.381890,1
1055,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,4776.924206,4649.365735,2
1056,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,130.314874,114.434731,2
1057,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,758.526477,548.570467,2
1059,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,465.326276,455.752787,2
1060,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,374.387625,307.137340,4
1061,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,359.898466,327.220048,4
1062,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,375.148482,269.989908,4
1063,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,294.835198,258.896670,1
1064,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,262.505718,250.490127,4
1066,Pr,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,1184.167731,1027.695892,1
1067,Pr,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,210.945996,174.130254,2
1068,Pr,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,125.939178,21.306863,4
1483,Gi5,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,6791.606934,6233.140764,2
1747,Gi5,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,2600.066481,2210.061396,2
2363,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,2365.371366,2171.341327,2
2439,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,3999.192778,3467.669410,2
2502,Sb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,4227.032952,3627.578195,2
2557,So,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,2047.011416,1844.926057,2
2562,Di,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,1938.906452,1783.046588,2
2566,Pr,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,1751.629246,1655.911165,2
2571,Ka-1,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,535.982825,514.632890,1
2591,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,3155.816776,2690.617652,2
2594,Sb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,1607.950710,1511.909407,2
2595,Sb,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,69.280153,69.046412,2
2598,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,1883.749779,1743.091377,2
2599,Fi,Line,Map1_Tafel_24_Section_5_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,79.030236,78.866272,2
