Midland Valley,4DMove2.0 v1.0
Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Properties,Object Measurements,Object Measurements,Container
1134,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,518.246958,386.115919,1
1135,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,19.635805,6.498939,1
1136,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,44.721586,44.571036,1
1137,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,38.369860,38.206070,1
1138,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,316.165862,313.306234,1
1139,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,1392.650949,1388.683753,1
1140,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,816.513711,810.871278,1
1141,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,194.418212,193.489481,1
1142,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,188.511976,186.661124,1
1143,Zo2,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo2,#aa00ff,0,,,729.397963,717.698004,1
1144,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,203.673945,195.823995,4
1145,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,587.982762,571.012888,2
1146,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,964.667378,951.562281,1
1147,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,382.021717,375.726691,1
1148,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,487.372694,467.869702,1
1149,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,280.712863,207.124226,1
1150,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,477.846403,471.771105,1
1151,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,730.866682,729.176169,1
1152,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,545.018987,543.232324,4
1153,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,149.767730,142.758360,2
1154,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,422.246356,414.481705,2
1155,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,259.215765,253.222269,4
1156,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,261.510084,259.308432,4
1157,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,153.530815,140.747238,4
1158,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,38.020220,34.973131,2
1159,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,978.076278,962.202451,1
1160,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,217.927579,215.478557,4
1161,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,315.338330,311.164078,4
1162,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,26.291916,26.276741,1
1163,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,162.933990,139.708364,4
1164,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,146.777122,108.740061,2
1165,Zo8,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Zo8,#ff00ff,0,,,205.597478,176.714881,2
1166,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,219.963592,213.064568,1
1167,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,164.563534,160.935755,1
1168,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,87.692640,84.361380,1
1169,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,634.855594,578.789796,1
1170,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,45.101092,39.068193,1
1171,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,45.951788,43.020765,1
1172,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,231.873774,216.704545,1
1173,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,374.050435,366.150778,1
1174,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,176.020490,169.429527,1
1179,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,258.660620,256.481770,1
1180,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,351.163022,319.474144,1
1181,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,70.625123,40.285596,2
1182,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,154.142527,96.498055,1
1183,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,292.325278,207.986100,2
1184,La,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,La,#aaaaff,0,,,427.250835,371.002232,1
1185,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,2885.166177,2764.308737,2
1186,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,372.717953,365.429600,4
1187,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,546.916633,537.804876,4
1188,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,230.736230,230.566649,4
1189,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,47.655259,47.559468,4
1190,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,593.036633,589.469923,1
1191,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,295.030164,288.156061,1
1192,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,222.720284,179.363646,4
1193,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,128.847287,101.668349,1
1194,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,188.977559,171.917548,1
1195,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,96.075514,32.834058,4
1196,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,306.416807,255.860059,1
1197,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,278.584957,269.585916,1
1198,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,126.849726,113.526217,4
1199,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,544.909849,536.851598,1
1200,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,217.866972,212.186305,4
1201,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,79.294869,78.809104,4
1202,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,280.724970,278.669400,4
1203,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,214.892380,208.918962,2
1204,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,998.990847,804.536631,4
1205,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,412.824579,292.983116,1
1206,Gu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gu,#00ffff,0,,,37.623772,25.559153,4
1207,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,2945.640651,2821.290400,2
1208,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,405.272776,400.250157,4
1209,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,557.535756,552.434669,4
1210,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,281.625298,281.567954,1
1211,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,243.402334,237.175894,4
1212,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,89.984129,87.636550,1
1215,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,124.418274,122.729445,4
1216,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,190.135315,188.996874,1
1217,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,136.186750,133.307091,1
1218,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,247.267319,210.248238,4
1219,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,318.610377,193.775875,4
1220,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,449.100877,380.745042,1
1221,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,123.801591,122.738040,4
1222,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,203.907290,201.060988,2
1223,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,639.088708,627.089624,4
1224,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,269.811944,266.402997,4
1225,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,71.519108,70.089708,4
1226,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,505.987272,504.518525,4
1227,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,452.520395,406.719190,4
1228,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,109.570890,97.072942,2
1229,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,257.943614,205.302501,2
1230,Ma,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ma,#ff00ff,0,,,570.365932,393.225229,4
1231,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,2974.578700,2854.102389,2
1232,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,285.615075,282.047379,4
1233,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,136.481397,123.934749,4
1234,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,204.476581,194.195162,4
1235,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,819.246947,813.260336,4
1236,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,307.547838,304.264207,4
1237,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,238.776122,232.231922,1
1238,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,279.313137,239.729370,4
1239,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,283.082046,141.495119,4
1240,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,557.790988,439.693006,4
1241,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,313.529270,307.337782,2
1243,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,303.591593,275.616402,2
1244,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,242.806087,161.952730,2
1245,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,429.869720,389.806434,2
1246,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,616.425972,436.696905,1
1247,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,43.438894,35.790059,2
1248,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,3056.978781,2938.072656,2
1249,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,565.419959,551.758333,4
1250,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,519.211541,516.810893,4
1251,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,409.813398,403.439566,2
1252,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,68.253103,67.564166,2
1253,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,211.707713,211.140501,4
1254,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,1102.009660,772.489046,4
1255,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,879.914507,857.327038,2
1257,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,671.832512,636.180335,2
1258,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,186.815793,115.806333,2
1259,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,657.214694,511.312894,2
1260,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,483.918936,367.028364,1
1261,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,94.631015,84.531895,4
1264,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,3093.649336,2971.956404,2
1265,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,644.631794,633.357664,2
1266,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1033.733576,1025.430653,2
1267,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,197.732344,195.538354,2
1269,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1103.959730,1072.947747,2
1270,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,138.336523,74.886806,2
1271,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,369.142974,334.638975,2
1274,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,348.673755,212.595869,4
1275,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,746.558100,631.960503,1
1277,Pr,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,413.483316,335.454315,2
1278,Pr,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,526.505439,328.569165,2
1279,Pr,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,932.510500,852.282463,1
1281,Di,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,492.414265,435.789407,2
1282,Di,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,362.713035,178.518432,2
1283,Di,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,768.878298,677.424598,1
1284,Di,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,245.693666,226.037149,1
1285,Di,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Di,#528433,0,,,151.641838,143.526729,4
1287,So,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,413.101160,305.157248,2
1288,So,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,322.244257,132.844370,2
1289,So,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,So,#00007f,0,,,1179.879645,1069.270811,1
1291,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,71.192380,31.520246,1
1292,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,505.445273,419.569427,2
1293,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,443.241872,409.394789,1
1294,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,192.310357,178.970415,2
1295,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,498.478527,421.090258,1
1297,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,439.626840,420.441625,4
1298,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1093.005956,914.473895,1
1299,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,3109.918690,2749.202324,2
1301,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,507.370943,479.845382,2
1303,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,280.238411,272.246063,1
1304,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,123.093378,106.253882,4
1307,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,138.754356,137.465090,4
1308,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,498.226675,341.460962,2
1309,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,1155.743882,840.996127,4
1310,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,597.242822,407.274388,2
1311,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,171.476631,123.540010,2
1312,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,52.112073,39.074860,2
1317,Sb,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,378.855591,324.662131,4
1319,Sb,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,6269.807535,4898.562146,2
1320,Sb,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Sb,#ff5500,0,,,271.623101,262.428662,1
1321,Mg,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Mg,#ffaa00,0,,,3081.983983,2313.587363,4
1322,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,531.433239,297.546908,4
1323,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,1945.056256,1649.752533,1
1324,Fi,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Fi,#aaaa00,0,,,29.105832,19.527490,2
1325,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,419.812766,391.572164,1
1326,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,702.306514,664.909875,1
1327,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,228.099776,163.993862,4
1328,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,104.472524,101.015476,4
1329,Gi5,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Gi5,#aa007f,0,,,105.501640,92.882120,4
1330,Hf,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,2209.408264,1621.411967,2
1331,Wb,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Wb,#00aaff,0,,,2320.415428,1708.054596,2
1333,Hf,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,177.983345,109.495161,1
1334,Hf,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,86.049019,73.884819,1
1335,Hf,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hf,#00557f,0,,,73.549439,66.746377,1
40758,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,649.843191,638.475487,4
40759,Hu,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Hu,#005500,0,,,858.232404,849.650579,4
40762,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,118.735930,115.756386,4
40763,Ka,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Ka,#abd3b0,0,,,645.382652,642.685168,4
40766,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,1803.290834,1513.404268,2
40767,Er,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Er,#ff5500,0,,,341.349224,337.945745,2
40770,Pr,Line,Map1_Tafel_24_Section_6_Emscher_West_Ruhrgebit_G1,Pr,#ffaaff,0,,,6653.268425,6227.011950,2
