Unnamed: 0,x,y,z,Name,Id,Vertex Index,PType,uncertaintyclasses
74070,2296.4286,1206.2435,-378.6136,Horizon_05,320,6640,0,2.0
74071,2300.0,1206.2435,-378.6136,Horizon_05,320,6641,0,2.0
74072,2303.5714,1206.2435,-378.6136,Horizon_05,320,6642,0,2.0
74127,2296.4286,1203.3523,-380.6047,Horizon_05,320,6697,0,2.0
74128,2300.0,1203.3523,-380.6047,Horizon_05,320,6698,0,2.0
74129,2303.5714,1203.3523,-380.6047,Horizon_05,320,6699,0,2.0
74184,2296.4286,1200.461,-382.5958,Horizon_05,320,6754,0,2.0
74185,2300.0,1200.461,-382.5958,Horizon_05,320,6755,0,2.0
74186,2303.5714,1200.461,-382.5958,Horizon_05,320,6756,0,2.0
74241,2296.4286,1197.5698,-384.5869,Horizon_05,320,6811,0,2.0
74242,2300.0,1197.5698,-384.5869,Horizon_05,320,6812,0,2.0
74243,2303.5714,1197.5698,-384.5869,Horizon_05,320,6813,0,2.0
74298,2296.4286,1194.6786,-386.5781,Horizon_05,320,6868,0,2.0
74300,2303.5714,1194.6786,-386.5781,Horizon_05,320,6870,0,2.0
74583,2296.4286,1180.2224,-396.5333,Horizon_05,320,7153,0,2.0
74584,2300.0,1180.2224,-396.5333,Horizon_05,320,7154,0,2.0
74585,2303.5714,1180.2224,-396.5333,Horizon_05,320,7155,0,2.0
74640,2296.4286,1177.3159,-398.5019,Horizon_05,320,7210,0,2.0
74641,2300.0,1177.3159,-398.5019,Horizon_05,320,7211,0,2.0
74642,2303.5714,1177.3159,-398.5019,Horizon_05,320,7212,0,2.0
74697,2296.4286,1174.3526,-400.384,Horizon_05,320,7267,0,2.0
74698,2300.0,1174.3526,-400.384,Horizon_05,320,7268,0,2.0
74699,2303.5714,1174.3526,-400.384,Horizon_05,320,7269,0,2.0
74754,2296.4286,1171.3163,-402.1457,Horizon_05,320,7324,0,2.0
74755,2300.0,1171.3163,-402.1457,Horizon_05,320,7325,0,2.0
74756,2303.5714,1171.3163,-402.1457,Horizon_05,320,7326,0,2.0
74811,2296.4286,1168.2264,-403.8117,Horizon_05,320,7381,0,2.0
74812,2300.0,1168.2264,-403.8117,Horizon_05,320,7382,0,2.0
74813,2303.5714,1168.2264,-403.8117,Horizon_05,320,7383,0,2.0
74868,2296.4286,1165.1244,-405.4553,Horizon_05,320,7438,0,2.0
74869,2300.0,1165.1244,-405.4553,Horizon_05,320,7439,0,2.0
74870,2303.5714,1165.1244,-405.4553,Horizon_05,320,7440,0,2.0
75210,2296.4286,1146.8856,-415.9579,Horizon_05,320,7780,0,2.0
75211,2300.0,1146.8856,-415.9579,Horizon_05,320,7781,0,2.0
75212,2303.5714,1146.8856,-415.9579,Horizon_05,320,7782,0,2.0
75267,2296.4286,1143.9842,-417.934,Horizon_05,320,7837,0,2.0
75268,2300.0,1143.9842,-417.934,Horizon_05,320,7838,0,2.0
75269,2303.5714,1143.9842,-417.934,Horizon_05,320,7839,0,2.0
75324,2296.4286,1141.0837,-419.9115,Horizon_05,320,7894,0,2.0
75325,2300.0,1141.0837,-419.9115,Horizon_05,320,7895,0,2.0
75326,2303.5714,1141.0837,-419.9115,Horizon_05,320,7896,0,2.0
75381,2296.4286,1138.1832,-421.8891,Horizon_05,320,7951,0,2.0
75382,2300.0,1138.1832,-421.8891,Horizon_05,320,7952,0,2.0
75383,2303.5714,1138.1832,-421.8891,Horizon_05,320,7953,0,2.0
75438,2296.4286,1135.2828,-423.8667,Horizon_05,320,8008,0,2.0
75439,2300.0,1135.2828,-423.8667,Horizon_05,320,8009,0,2.0
75440,2303.5714,1135.2828,-423.8667,Horizon_05,320,8010,0,2.0
75496,2300.0,1132.3823,-425.8443,Horizon_05,320,8066,0,2.0
76693,2300.0,1087.3335,-411.1121,Horizon_05,320,9263,0,2.0
76749,2296.4286,1086.1353,-407.8124,Horizon_05,320,9319,0,2.0
76750,2300.0,1086.1353,-407.8124,Horizon_05,320,9320,0,2.0
76751,2303.5714,1086.1353,-407.8124,Horizon_05,320,9321,0,2.0
76806,2296.4286,1084.9372,-404.5127,Horizon_05,320,9376,0,2.0
76807,2300.0,1084.9372,-404.5127,Horizon_05,320,9377,0,2.0
76808,2303.5714,1084.9372,-404.5127,Horizon_05,320,9378,0,2.0
76863,2296.4286,1083.7391,-401.213,Horizon_05,320,9433,0,2.0
76864,2300.0,1083.7391,-401.213,Horizon_05,320,9434,0,2.0
76865,2303.5714,1083.7391,-401.213,Horizon_05,320,9435,0,2.0
76920,2296.4286,1082.541,-397.9133,Horizon_05,320,9490,0,2.0
76921,2300.0,1082.541,-397.9133,Horizon_05,320,9491,0,2.0
76922,2303.5714,1082.541,-397.9133,Horizon_05,320,9492,0,2.0
76977,2296.4286,1081.3429,-394.6136,Horizon_05,320,9547,0,2.0
76978,2300.0,1081.3429,-394.6136,Horizon_05,320,9548,0,2.0
76979,2303.5714,1081.3429,-394.6136,Horizon_05,320,9549,0,2.0
89004,2296.4286,1251.0571,-498.4055,Horizon_06,322,4930,0,2.0
89005,2300.0,1251.0571,-498.4055,Horizon_06,322,4931,0,2.0
89006,2303.5714,1251.0571,-498.4055,Horizon_06,322,4932,0,2.0
89061,2296.4286,1249.8828,-495.0896,Horizon_06,322,4987,0,2.0
89062,2300.0,1249.8828,-495.0896,Horizon_06,322,4988,0,2.0
89063,2303.5714,1249.8828,-495.0896,Horizon_06,322,4989,0,2.0
89118,2296.4286,1248.7084,-491.7738,Horizon_06,322,5044,0,2.0
89119,2300.0,1248.7084,-491.7738,Horizon_06,322,5045,0,2.0
89120,2303.5714,1248.7084,-491.7738,Horizon_06,322,5046,0,2.0
89175,2296.4286,1247.534,-488.458,Horizon_06,322,5101,0,2.0
89176,2300.0,1247.534,-488.458,Horizon_06,322,5102,0,2.0
89177,2303.5714,1247.534,-488.458,Horizon_06,322,5103,0,2.0
89232,2296.4286,1246.3597,-485.1421,Horizon_06,322,5158,0,2.0
89233,2300.0,1246.3597,-485.1421,Horizon_06,322,5159,0,2.0
89234,2303.5714,1246.3597,-485.1421,Horizon_06,322,5160,0,2.0
89290,2300.0,1245.1853,-481.8263,Horizon_06,322,5216,0,2.0
89403,2296.4286,1242.8325,-475.1961,Horizon_06,322,5329,0,2.0
89404,2300.0,1242.8325,-475.1961,Horizon_06,322,5330,0,2.0
89405,2303.5714,1242.8325,-475.1961,Horizon_06,322,5331,0,2.0
