Unnamed: 0,x,y,z,Name,Id,Vertex Index,PType,uncertaintyclasses
10428,2207.1429,1167.5991,6.5218,Horizon_01,316,10429,0,3.0
10429,2203.5714,1167.5991,6.5218,Horizon_01,316,10430,0,3.0
10430,2200.0,1167.5991,6.5218,Horizon_01,316,10431,0,3.0
10431,2400.0,1167.6576,10.0323,Horizon_01,316,10432,0,3.0
10432,2396.4286,1167.6576,10.0323,Horizon_01,316,10433,0,3.0
10433,2392.8571,1167.6576,10.0323,Horizon_01,316,10434,0,3.0
10434,2389.2857,1167.6576,10.0323,Horizon_01,316,10435,0,3.0
10435,2385.7143,1167.6576,10.0323,Horizon_01,316,10436,0,3.0
10436,2382.1429,1167.6576,10.0323,Horizon_01,316,10437,0,3.0
10437,2378.5714,1167.6576,10.0323,Horizon_01,316,10438,0,3.0
10438,2375.0,1167.6576,10.0323,Horizon_01,316,10439,0,3.0
10439,2371.4286,1167.6576,10.0323,Horizon_01,316,10440,0,3.0
10440,2367.8571,1167.6576,10.0323,Horizon_01,316,10441,0,3.0
10441,2364.2857,1167.6576,10.0323,Horizon_01,316,10442,0,3.0
10442,2360.7143,1167.6576,10.0323,Horizon_01,316,10443,0,3.0
10443,2357.1429,1167.6576,10.0323,Horizon_01,316,10444,0,3.0
10444,2353.5714,1167.6576,10.0323,Horizon_01,316,10445,0,3.0
10445,2350.0,1167.6576,10.0323,Horizon_01,316,10446,0,3.0
10446,2346.4286,1167.6576,10.0323,Horizon_01,316,10447,0,3.0
10447,2342.8571,1167.6576,10.0323,Horizon_01,316,10448,0,3.0
10448,2339.2857,1167.6576,10.0323,Horizon_01,316,10449,0,3.0
10449,2335.7143,1167.6576,10.0323,Horizon_01,316,10450,0,3.0
10450,2332.1429,1167.6576,10.0323,Horizon_01,316,10451,0,3.0
10451,2328.5714,1167.6576,10.0323,Horizon_01,316,10452,0,3.0
10452,2325.0,1167.6576,10.0323,Horizon_01,316,10453,0,3.0
10453,2321.4286,1167.6576,10.0323,Horizon_01,316,10454,0,3.0
10454,2317.8571,1167.6576,10.0323,Horizon_01,316,10455,0,3.0
10455,2314.2857,1167.6576,10.0323,Horizon_01,316,10456,0,3.0
10456,2310.7143,1167.6576,10.0323,Horizon_01,316,10457,0,3.0
10457,2307.1429,1167.6576,10.0323,Horizon_01,316,10458,0,3.0
10458,2303.5714,1167.6576,10.0323,Horizon_01,316,10459,0,3.0
10459,2300.0,1167.6576,10.0323,Horizon_01,316,10460,0,3.0
10460,2296.4286,1167.6576,10.0323,Horizon_01,316,10461,0,3.0
10461,2292.8571,1167.6576,10.0323,Horizon_01,316,10462,0,3.0
10462,2289.2857,1167.6576,10.0323,Horizon_01,316,10463,0,3.0
10463,2285.7143,1167.6576,10.0323,Horizon_01,316,10464,0,3.0
10464,2282.1429,1167.6576,10.0323,Horizon_01,316,10465,0,3.0
10465,2278.5714,1167.6576,10.0323,Horizon_01,316,10466,0,3.0
10466,2275.0,1167.6576,10.0323,Horizon_01,316,10467,0,3.0
10467,2271.4286,1167.6576,10.0323,Horizon_01,316,10468,0,3.0
10468,2267.8571,1167.6576,10.0323,Horizon_01,316,10469,0,3.0
10469,2264.2857,1167.6576,10.0323,Horizon_01,316,10470,0,3.0
10470,2260.7143,1167.6576,10.0323,Horizon_01,316,10471,0,3.0
10471,2257.1429,1167.6576,10.0323,Horizon_01,316,10472,0,3.0
10472,2253.5714,1167.6576,10.0323,Horizon_01,316,10473,0,3.0
10473,2250.0,1167.6576,10.0323,Horizon_01,316,10474,0,3.0
10474,2246.4286,1167.6576,10.0323,Horizon_01,316,10475,0,3.0
10475,2242.8571,1167.6576,10.0323,Horizon_01,316,10476,0,3.0
10476,2239.2857,1167.6576,10.0323,Horizon_01,316,10477,0,3.0
10477,2235.7143,1167.6576,10.0323,Horizon_01,316,10478,0,3.0
10478,2232.1429,1167.6576,10.0323,Horizon_01,316,10479,0,3.0
10479,2228.5714,1167.6576,10.0323,Horizon_01,316,10480,0,3.0
10480,2225.0,1167.6576,10.0323,Horizon_01,316,10481,0,3.0
10481,2221.4286,1167.6576,10.0323,Horizon_01,316,10482,0,3.0
10482,2217.8571,1167.6576,10.0323,Horizon_01,316,10483,0,3.0
10483,2214.2857,1167.6576,10.0323,Horizon_01,316,10484,0,3.0
10484,2210.7143,1167.6576,10.0323,Horizon_01,316,10485,0,3.0
10485,2207.1429,1167.6576,10.0323,Horizon_01,316,10486,0,3.0
10486,2203.5714,1167.6576,10.0323,Horizon_01,316,10487,0,3.0
10487,2200.0,1167.6576,10.0323,Horizon_01,316,10488,0,3.0
10488,2400.0,1167.7161,13.5429,Horizon_01,316,10489,0,3.0
10489,2396.4286,1167.7161,13.5429,Horizon_01,316,10490,0,3.0
10490,2392.8571,1167.7161,13.5429,Horizon_01,316,10491,0,3.0
10491,2389.2857,1167.7161,13.5429,Horizon_01,316,10492,0,3.0
10492,2385.7143,1167.7161,13.5429,Horizon_01,316,10493,0,3.0
10493,2382.1429,1167.7161,13.5429,Horizon_01,316,10494,0,3.0
10494,2378.5714,1167.7161,13.5429,Horizon_01,316,10495,0,3.0
10495,2375.0,1167.7161,13.5429,Horizon_01,316,10496,0,3.0
10496,2371.4286,1167.7161,13.5429,Horizon_01,316,10497,0,3.0
10497,2367.8571,1167.7161,13.5429,Horizon_01,316,10498,0,3.0
10498,2364.2857,1167.7161,13.5429,Horizon_01,316,10499,0,3.0
10499,2360.7143,1167.7161,13.5429,Horizon_01,316,10500,0,3.0
10500,2357.1429,1167.7161,13.5429,Horizon_01,316,10501,0,3.0
10501,2353.5714,1167.7161,13.5429,Horizon_01,316,10502,0,3.0
10502,2350.0,1167.7161,13.5429,Horizon_01,316,10503,0,3.0
10503,2346.4286,1167.7161,13.5429,Horizon_01,316,10504,0,3.0
10504,2342.8571,1167.7161,13.5429,Horizon_01,316,10505,0,3.0
10505,2339.2857,1167.7161,13.5429,Horizon_01,316,10506,0,3.0
10506,2335.7143,1167.7161,13.5429,Horizon_01,316,10507,0,3.0
10507,2332.1429,1167.7161,13.5429,Horizon_01,316,10508,0,3.0
10508,2328.5714,1167.7161,13.5429,Horizon_01,316,10509,0,3.0
10509,2325.0,1167.7161,13.5429,Horizon_01,316,10510,0,3.0
10510,2321.4286,1167.7161,13.5429,Horizon_01,316,10511,0,3.0
10511,2317.8571,1167.7161,13.5429,Horizon_01,316,10512,0,3.0
10512,2314.2857,1167.7161,13.5429,Horizon_01,316,10513,0,3.0
10513,2310.7143,1167.7161,13.5429,Horizon_01,316,10514,0,3.0
10514,2307.1429,1167.7161,13.5429,Horizon_01,316,10515,0,3.0
10515,2303.5714,1167.7161,13.5429,Horizon_01,316,10516,0,3.0
10516,2300.0,1167.7161,13.5429,Horizon_01,316,10517,0,3.0
10517,2296.4286,1167.7161,13.5429,Horizon_01,316,10518,0,3.0
10518,2292.8571,1167.7161,13.5429,Horizon_01,316,10519,0,3.0
10519,2289.2857,1167.7161,13.5429,Horizon_01,316,10520,0,3.0
10520,2285.7143,1167.7161,13.5429,Horizon_01,316,10521,0,3.0
10521,2282.1429,1167.7161,13.5429,Horizon_01,316,10522,0,3.0
10522,2278.5714,1167.7161,13.5429,Horizon_01,316,10523,0,3.0
10523,2275.0,1167.7161,13.5429,Horizon_01,316,10524,0,3.0
10524,2271.4286,1167.7161,13.5429,Horizon_01,316,10525,0,3.0
10525,2267.8571,1167.7161,13.5429,Horizon_01,316,10526,0,3.0
10526,2264.2857,1167.7161,13.5429,Horizon_01,316,10527,0,3.0
10527,2260.7143,1167.7161,13.5429,Horizon_01,316,10528,0,3.0
10528,2257.1429,1167.7161,13.5429,Horizon_01,316,10529,0,3.0
10529,2253.5714,1167.7161,13.5429,Horizon_01,316,10530,0,3.0
10530,2250.0,1167.7161,13.5429,Horizon_01,316,10531,0,3.0
10531,2246.4286,1167.7161,13.5429,Horizon_01,316,10532,0,3.0
10532,2242.8571,1167.7161,13.5429,Horizon_01,316,10533,0,3.0
10533,2239.2857,1167.7161,13.5429,Horizon_01,316,10534,0,3.0
10534,2235.7143,1167.7161,13.5429,Horizon_01,316,10535,0,3.0
10535,2232.1429,1167.7161,13.5429,Horizon_01,316,10536,0,3.0
10536,2228.5714,1167.7161,13.5429,Horizon_01,316,10537,0,3.0
10537,2225.0,1167.7161,13.5429,Horizon_01,316,10538,0,3.0
10538,2221.4286,1167.7161,13.5429,Horizon_01,316,10539,0,3.0
10539,2217.8571,1167.7161,13.5429,Horizon_01,316,10540,0,3.0
10540,2214.2857,1167.7161,13.5429,Horizon_01,316,10541,0,3.0
10541,2210.7143,1167.7161,13.5429,Horizon_01,316,10542,0,3.0
10542,2207.1429,1167.7161,13.5429,Horizon_01,316,10543,0,3.0
10543,2203.5714,1167.7161,13.5429,Horizon_01,316,10544,0,3.0
10544,2200.0,1167.7161,13.5429,Horizon_01,316,10545,0,3.0
10545,2400.0,1167.7745,17.0534,Horizon_01,316,10546,0,3.0
10546,2396.4286,1167.7745,17.0534,Horizon_01,316,10547,0,3.0
10547,2392.8571,1167.7745,17.0534,Horizon_01,316,10548,0,3.0
10548,2389.2857,1167.7745,17.0534,Horizon_01,316,10549,0,3.0
10549,2385.7143,1167.7745,17.0534,Horizon_01,316,10550,0,3.0
10550,2382.1429,1167.7745,17.0534,Horizon_01,316,10551,0,3.0
10551,2378.5714,1167.7745,17.0534,Horizon_01,316,10552,0,3.0
10552,2375.0,1167.7745,17.0534,Horizon_01,316,10553,0,3.0
10553,2371.4286,1167.7745,17.0534,Horizon_01,316,10554,0,3.0
10554,2367.8571,1167.7745,17.0534,Horizon_01,316,10555,0,3.0
10555,2364.2857,1167.7745,17.0534,Horizon_01,316,10556,0,3.0
10556,2360.7143,1167.7745,17.0534,Horizon_01,316,10557,0,3.0
10557,2357.1429,1167.7745,17.0534,Horizon_01,316,10558,0,3.0
10558,2353.5714,1167.7745,17.0534,Horizon_01,316,10559,0,3.0
10559,2350.0,1167.7745,17.0534,Horizon_01,316,10560,0,3.0
10560,2346.4286,1167.7745,17.0534,Horizon_01,316,10561,0,3.0
10561,2342.8571,1167.7745,17.0534,Horizon_01,316,10562,0,3.0
10562,2339.2857,1167.7745,17.0534,Horizon_01,316,10563,0,3.0
10563,2335.7143,1167.7745,17.0534,Horizon_01,316,10564,0,3.0
10564,2332.1429,1167.7745,17.0534,Horizon_01,316,10565,0,3.0
10565,2328.5714,1167.7745,17.0534,Horizon_01,316,10566,0,3.0
10566,2325.0,1167.7745,17.0534,Horizon_01,316,10567,0,3.0
10567,2321.4286,1167.7745,17.0534,Horizon_01,316,10568,0,3.0
10568,2317.8571,1167.7745,17.0534,Horizon_01,316,10569,0,3.0
10569,2314.2857,1167.7745,17.0534,Horizon_01,316,10570,0,3.0
10570,2310.7143,1167.7745,17.0534,Horizon_01,316,10571,0,3.0
10571,2307.1429,1167.7745,17.0534,Horizon_01,316,10572,0,3.0
10572,2303.5714,1167.7745,17.0534,Horizon_01,316,10573,0,3.0
10573,2300.0,1167.7745,17.0534,Horizon_01,316,10574,0,3.0
10574,2296.4286,1167.7745,17.0534,Horizon_01,316,10575,0,3.0
10575,2292.8571,1167.7745,17.0534,Horizon_01,316,10576,0,3.0
10576,2289.2857,1167.7745,17.0534,Horizon_01,316,10577,0,3.0
10577,2285.7143,1167.7745,17.0534,Horizon_01,316,10578,0,3.0
10578,2282.1429,1167.7745,17.0534,Horizon_01,316,10579,0,3.0
10579,2278.5714,1167.7745,17.0534,Horizon_01,316,10580,0,3.0
10580,2275.0,1167.7745,17.0534,Horizon_01,316,10581,0,3.0
10581,2271.4286,1167.7745,17.0534,Horizon_01,316,10582,0,3.0
10582,2267.8571,1167.7745,17.0534,Horizon_01,316,10583,0,3.0
10583,2264.2857,1167.7745,17.0534,Horizon_01,316,10584,0,3.0
10584,2260.7143,1167.7745,17.0534,Horizon_01,316,10585,0,3.0
10585,2257.1429,1167.7745,17.0534,Horizon_01,316,10586,0,3.0
10586,2253.5714,1167.7745,17.0534,Horizon_01,316,10587,0,3.0
10587,2250.0,1167.7745,17.0534,Horizon_01,316,10588,0,3.0
10588,2246.4286,1167.7745,17.0534,Horizon_01,316,10589,0,3.0
10589,2242.8571,1167.7745,17.0534,Horizon_01,316,10590,0,3.0
10590,2239.2857,1167.7745,17.0534,Horizon_01,316,10591,0,3.0
10591,2235.7143,1167.7745,17.0534,Horizon_01,316,10592,0,3.0
10592,2232.1429,1167.7745,17.0534,Horizon_01,316,10593,0,3.0
10593,2228.5714,1167.7745,17.0534,Horizon_01,316,10594,0,3.0
10594,2225.0,1167.7745,17.0534,Horizon_01,316,10595,0,3.0
10595,2221.4286,1167.7745,17.0534,Horizon_01,316,10596,0,3.0
10596,2217.8571,1167.7745,17.0534,Horizon_01,316,10597,0,3.0
10597,2214.2857,1167.7745,17.0534,Horizon_01,316,10598,0,3.0
10598,2210.7143,1167.7745,17.0534,Horizon_01,316,10599,0,3.0
10599,2207.1429,1167.7745,17.0534,Horizon_01,316,10600,0,3.0
10600,2203.5714,1167.7745,17.0534,Horizon_01,316,10601,0,3.0
10601,2200.0,1167.7745,17.0534,Horizon_01,316,10602,0,3.0
10602,2400.0,1167.8231,20.5641,Horizon_01,316,10603,0,3.0
10603,2396.4286,1167.8231,20.5641,Horizon_01,316,10604,0,3.0
10604,2392.8571,1167.8231,20.5641,Horizon_01,316,10605,0,3.0
10605,2389.2857,1167.8231,20.5641,Horizon_01,316,10606,0,3.0
10606,2385.7143,1167.8231,20.5641,Horizon_01,316,10607,0,3.0
10607,2382.1429,1167.8231,20.5641,Horizon_01,316,10608,0,3.0
10608,2378.5714,1167.8231,20.5641,Horizon_01,316,10609,0,3.0
10609,2375.0,1167.8231,20.5641,Horizon_01,316,10610,0,3.0
10610,2371.4286,1167.8231,20.5641,Horizon_01,316,10611,0,3.0
10611,2367.8571,1167.8231,20.5641,Horizon_01,316,10612,0,3.0
10612,2364.2857,1167.8231,20.5641,Horizon_01,316,10613,0,3.0
10613,2360.7143,1167.8231,20.5641,Horizon_01,316,10614,0,3.0
10614,2357.1429,1167.8231,20.5641,Horizon_01,316,10615,0,3.0
10615,2353.5714,1167.8231,20.5641,Horizon_01,316,10616,0,3.0
10616,2350.0,1167.8231,20.5641,Horizon_01,316,10617,0,3.0
10617,2346.4286,1167.8231,20.5641,Horizon_01,316,10618,0,3.0
10618,2342.8571,1167.8231,20.5641,Horizon_01,316,10619,0,3.0
10619,2339.2857,1167.8231,20.5641,Horizon_01,316,10620,0,3.0
10620,2335.7143,1167.8231,20.5641,Horizon_01,316,10621,0,3.0
10621,2332.1429,1167.8231,20.5641,Horizon_01,316,10622,0,3.0
10622,2328.5714,1167.8231,20.5641,Horizon_01,316,10623,0,3.0
10623,2325.0,1167.8231,20.5641,Horizon_01,316,10624,0,3.0
10624,2321.4286,1167.8231,20.5641,Horizon_01,316,10625,0,3.0
10625,2317.8571,1167.8231,20.5641,Horizon_01,316,10626,0,3.0
