x,y,z,Name,Id,Vertex Index,PType
2305.0,1219.1856,-373.253,Tunnel_Well,35,1,0
2304.924,1220.0535,-373.2751,Tunnel_Well,35,2,0
2304.6985,1220.8951,-373.2966,Tunnel_Well,35,3,0
2304.3301,1221.6847,-373.3168,Tunnel_Well,35,4,0
2303.8302,1222.3985,-373.335,Tunnel_Well,35,5,0
2303.2139,1223.0145,-373.3507,Tunnel_Well,35,6,0
2302.5,1223.5143,-373.3635,Tunnel_Well,35,7,0
2301.7101,1223.8825,-373.3729,Tunnel_Well,35,8,0
2300.8682,1224.108,-373.3786,Tunnel_Well,35,9,0
2300.0,1224.1839,-373.3806,Tunnel_Well,35,10,0
2299.1318,1224.108,-373.3786,Tunnel_Well,35,11,0
2298.2899,1223.8825,-373.3729,Tunnel_Well,35,12,0
2297.5,1223.5143,-373.3635,Tunnel_Well,35,13,0
2296.7861,1223.0145,-373.3507,Tunnel_Well,35,14,0
2296.1698,1222.3985,-373.335,Tunnel_Well,35,15,0
2295.6699,1221.6847,-373.3168,Tunnel_Well,35,16,0
2295.3015,1220.8951,-373.2966,Tunnel_Well,35,17,0
2295.076,1220.0535,-373.2751,Tunnel_Well,35,18,0
2295.0,1219.1856,-373.253,Tunnel_Well,35,19,0
2295.076,1218.3176,-373.2308,Tunnel_Well,35,20,0
2295.3015,1217.476,-373.2093,Tunnel_Well,35,21,0
2295.6699,1216.6864,-373.1891,Tunnel_Well,35,22,0
2296.1698,1215.9727,-373.1709,Tunnel_Well,35,23,0
2296.7861,1215.3566,-373.1552,Tunnel_Well,35,24,0
2297.5,1214.8568,-373.1424,Tunnel_Well,35,25,0
2298.2899,1214.4886,-373.133,Tunnel_Well,35,26,0
2299.1318,1214.2631,-373.1273,Tunnel_Well,35,27,0
2300.0,1214.1872,-373.1253,Tunnel_Well,35,28,0
2300.8682,1214.2631,-373.1273,Tunnel_Well,35,29,0
2301.7101,1214.4886,-373.133,Tunnel_Well,35,30,0
2302.5,1214.8568,-373.1424,Tunnel_Well,35,31,0
2303.2139,1215.3566,-373.1552,Tunnel_Well,35,32,0
2303.8302,1215.9727,-373.1709,Tunnel_Well,35,33,0
2304.3301,1216.6864,-373.1891,Tunnel_Well,35,34,0
2304.6985,1217.476,-373.2093,Tunnel_Well,35,35,0
2304.924,1218.3176,-373.2308,Tunnel_Well,35,36,0
2305.0,1218.4199,-403.2432,Tunnel_Well,35,37,0
2304.924,1219.2878,-403.2653,Tunnel_Well,35,38,0
2304.6985,1220.1294,-403.2868,Tunnel_Well,35,39,0
2304.3301,1220.919,-403.307,Tunnel_Well,35,40,0
2303.8302,1221.6327,-403.3252,Tunnel_Well,35,41,0
2303.2139,1222.2488,-403.3409,Tunnel_Well,35,42,0
2302.5,1222.7486,-403.3537,Tunnel_Well,35,43,0
2301.7101,1223.1168,-403.3631,Tunnel_Well,35,44,0
2300.8682,1223.3423,-403.3689,Tunnel_Well,35,45,0
2300.0,1223.4182,-403.3708,Tunnel_Well,35,46,0
2299.1318,1223.3423,-403.3689,Tunnel_Well,35,47,0
2298.2899,1223.1168,-403.3631,Tunnel_Well,35,48,0
2297.5,1222.7486,-403.3537,Tunnel_Well,35,49,0
2296.7861,1222.2488,-403.3409,Tunnel_Well,35,50,0
2296.1698,1221.6327,-403.3252,Tunnel_Well,35,51,0
2295.6699,1220.919,-403.307,Tunnel_Well,35,52,0
2295.3015,1220.1294,-403.2868,Tunnel_Well,35,53,0
2295.076,1219.2878,-403.2653,Tunnel_Well,35,54,0
2295.0,1218.4199,-403.2432,Tunnel_Well,35,55,0
2295.076,1217.5519,-403.221,Tunnel_Well,35,56,0
2295.3015,1216.7103,-403.1995,Tunnel_Well,35,57,0
2295.6699,1215.9207,-403.1794,Tunnel_Well,35,58,0
2296.1698,1215.207,-403.1611,Tunnel_Well,35,59,0
2296.7861,1214.5909,-403.1454,Tunnel_Well,35,60,0
2297.5,1214.0911,-403.1327,Tunnel_Well,35,61,0
2298.2899,1213.7229,-403.1233,Tunnel_Well,35,62,0
2299.1318,1213.4974,-403.1175,Tunnel_Well,35,63,0
2300.0,1213.4215,-403.1156,Tunnel_Well,35,64,0
2300.8682,1213.4974,-403.1175,Tunnel_Well,35,65,0
2301.7101,1213.7229,-403.1233,Tunnel_Well,35,66,0
2302.5,1214.0911,-403.1327,Tunnel_Well,35,67,0
2303.2139,1214.5909,-403.1454,Tunnel_Well,35,68,0
2303.8302,1215.207,-403.1611,Tunnel_Well,35,69,0
2304.3301,1215.9207,-403.1794,Tunnel_Well,35,70,0
2304.6985,1216.7103,-403.1995,Tunnel_Well,35,71,0
2304.924,1217.5519,-403.221,Tunnel_Well,35,72,0
2305.0,1217.6541,-433.2334,Tunnel_Well,35,73,0
2304.924,1218.5221,-433.2556,Tunnel_Well,35,74,0
2304.6985,1219.3637,-433.2771,Tunnel_Well,35,75,0
2304.3301,1220.1533,-433.2972,Tunnel_Well,35,76,0
2303.8302,1220.867,-433.3154,Tunnel_Well,35,77,0
2303.2139,1221.4831,-433.3312,Tunnel_Well,35,78,0
2302.5,1221.9829,-433.3439,Tunnel_Well,35,79,0
2301.7101,1222.3511,-433.3533,Tunnel_Well,35,80,0
2300.8682,1222.5766,-433.3591,Tunnel_Well,35,81,0
2300.0,1222.6525,-433.361,Tunnel_Well,35,82,0
2299.1318,1222.5766,-433.3591,Tunnel_Well,35,83,0
2298.2899,1222.3511,-433.3533,Tunnel_Well,35,84,0
2297.5,1221.9829,-433.3439,Tunnel_Well,35,85,0
2296.7861,1221.4831,-433.3312,Tunnel_Well,35,86,0
2296.1698,1220.867,-433.3154,Tunnel_Well,35,87,0
2295.6699,1220.1533,-433.2972,Tunnel_Well,35,88,0
2295.3015,1219.3637,-433.2771,Tunnel_Well,35,89,0
2295.076,1218.5221,-433.2556,Tunnel_Well,35,90,0
2295.0,1217.6541,-433.2334,Tunnel_Well,35,91,0
2295.076,1216.7862,-433.2112,Tunnel_Well,35,92,0
2295.3015,1215.9446,-433.1898,Tunnel_Well,35,93,0
2295.6699,1215.155,-433.1696,Tunnel_Well,35,94,0
2296.1698,1214.4413,-433.1514,Tunnel_Well,35,95,0
2296.7861,1213.8252,-433.1356,Tunnel_Well,35,96,0
2297.5,1213.3254,-433.1229,Tunnel_Well,35,97,0
2298.2899,1212.9572,-433.1135,Tunnel_Well,35,98,0
2299.1318,1212.7317,-433.1077,Tunnel_Well,35,99,0
2300.0,1212.6558,-433.1058,Tunnel_Well,35,100,0
2300.8682,1212.7317,-433.1077,Tunnel_Well,35,101,0
2301.7101,1212.9572,-433.1135,Tunnel_Well,35,102,0
2302.5,1213.3254,-433.1229,Tunnel_Well,35,103,0
2303.2139,1213.8252,-433.1356,Tunnel_Well,35,104,0
2303.8302,1214.4413,-433.1514,Tunnel_Well,35,105,0
2304.3301,1215.155,-433.1696,Tunnel_Well,35,106,0
2304.6985,1215.9446,-433.1898,Tunnel_Well,35,107,0
2304.924,1216.7862,-433.2112,Tunnel_Well,35,108,0
2305.0,1216.8884,-463.2236,Tunnel_Well,35,109,0
2304.924,1217.7564,-463.2458,Tunnel_Well,35,110,0
2304.6985,1218.598,-463.2673,Tunnel_Well,35,111,0
2304.3301,1219.3876,-463.2874,Tunnel_Well,35,112,0
2303.8302,1220.1013,-463.3057,Tunnel_Well,35,113,0
2303.2139,1220.7174,-463.3214,Tunnel_Well,35,114,0
2302.5,1221.2172,-463.3342,Tunnel_Well,35,115,0
2301.7101,1221.5854,-463.3436,Tunnel_Well,35,116,0
2300.8682,1221.8109,-463.3493,Tunnel_Well,35,117,0
2300.0,1221.8868,-463.3513,Tunnel_Well,35,118,0
2299.1318,1221.8109,-463.3493,Tunnel_Well,35,119,0
2298.2899,1221.5854,-463.3436,Tunnel_Well,35,120,0
2297.5,1221.2172,-463.3342,Tunnel_Well,35,121,0
2296.7861,1220.7174,-463.3214,Tunnel_Well,35,122,0
2296.1698,1220.1013,-463.3057,Tunnel_Well,35,123,0
2295.6699,1219.3876,-463.2874,Tunnel_Well,35,124,0
2295.3015,1218.598,-463.2673,Tunnel_Well,35,125,0
2295.076,1217.7564,-463.2458,Tunnel_Well,35,126,0
2295.0,1216.8884,-463.2236,Tunnel_Well,35,127,0
2295.076,1216.0205,-463.2015,Tunnel_Well,35,128,0
2295.3015,1215.1789,-463.18,Tunnel_Well,35,129,0
2295.6699,1214.3893,-463.1598,Tunnel_Well,35,130,0
2296.1698,1213.6755,-463.1416,Tunnel_Well,35,131,0
2296.7861,1213.0595,-463.1259,Tunnel_Well,35,132,0
2297.5,1212.5597,-463.1131,Tunnel_Well,35,133,0
2298.2899,1212.1915,-463.1037,Tunnel_Well,35,134,0
2299.1318,1211.966,-463.098,Tunnel_Well,35,135,0
2300.0,1211.8901,-463.096,Tunnel_Well,35,136,0
