x	y	z	Name	Id	Vertex Index	PType
2295.0000	1088.9940	-446.7221	Tunnel_Well	33	1	0
2295.0760	1088.1258	-446.7221	Tunnel_Well	33	2	0
2295.3015	1087.2839	-446.7221	Tunnel_Well	33	3	0
2295.6699	1086.4940	-446.7221	Tunnel_Well	33	4	0
2296.1698	1085.7801	-446.7221	Tunnel_Well	33	5	0
2296.7861	1085.1638	-446.7221	Tunnel_Well	33	6	0
2297.5000	1084.6639	-446.7221	Tunnel_Well	33	7	0
2298.2899	1084.2956	-446.7221	Tunnel_Well	33	8	0
2299.1318	1084.0700	-446.7221	Tunnel_Well	33	9	0
2300.0000	1083.9940	-446.7221	Tunnel_Well	33	10	0
2300.8682	1084.0700	-446.7221	Tunnel_Well	33	11	0
2301.7101	1084.2956	-446.7221	Tunnel_Well	33	12	0
2302.5000	1084.6639	-446.7221	Tunnel_Well	33	13	0
2303.2139	1085.1638	-446.7221	Tunnel_Well	33	14	0
2303.8302	1085.7801	-446.7221	Tunnel_Well	33	15	0
2304.3301	1086.4940	-446.7221	Tunnel_Well	33	16	0
2304.6985	1087.2839	-446.7221	Tunnel_Well	33	17	0
2304.9240	1088.1258	-446.7221	Tunnel_Well	33	18	0
2305.0000	1088.9940	-446.7221	Tunnel_Well	33	19	0
2304.9240	1089.8623	-446.7221	Tunnel_Well	33	20	0
2304.6985	1090.7041	-446.7221	Tunnel_Well	33	21	0
2304.3301	1091.4940	-446.7221	Tunnel_Well	33	22	0
2303.8302	1092.2080	-446.7221	Tunnel_Well	33	23	0
2303.2139	1092.8243	-446.7221	Tunnel_Well	33	24	0
2302.5000	1093.3242	-446.7221	Tunnel_Well	33	25	0
2301.7101	1093.6925	-446.7221	Tunnel_Well	33	26	0
2300.8682	1093.9181	-446.7221	Tunnel_Well	33	27	0
2300.0000	1093.9940	-446.7221	Tunnel_Well	33	28	0
2299.1318	1093.9181	-446.7221	Tunnel_Well	33	29	0
2298.2899	1093.6925	-446.7221	Tunnel_Well	33	30	0
2297.5000	1093.3242	-446.7221	Tunnel_Well	33	31	0
2296.7861	1092.8243	-446.7221	Tunnel_Well	33	32	0
2296.1698	1092.2080	-446.7221	Tunnel_Well	33	33	0
2295.6699	1091.4940	-446.7221	Tunnel_Well	33	34	0
2295.3015	1090.7041	-446.7221	Tunnel_Well	33	35	0
2295.0760	1089.8623	-446.7221	Tunnel_Well	33	36	0
2295.0000	1088.9940	-476.7221	Tunnel_Well	33	37	0
2295.0760	1088.1258	-476.7221	Tunnel_Well	33	38	0
2295.3015	1087.2839	-476.7221	Tunnel_Well	33	39	0
2295.6699	1086.4940	-476.7221	Tunnel_Well	33	40	0
2296.1698	1085.7801	-476.7221	Tunnel_Well	33	41	0
2296.7861	1085.1638	-476.7221	Tunnel_Well	33	42	0
2297.5000	1084.6639	-476.7221	Tunnel_Well	33	43	0
2298.2899	1084.2956	-476.7221	Tunnel_Well	33	44	0
2299.1318	1084.0700	-476.7221	Tunnel_Well	33	45	0
2300.0000	1083.9940	-476.7221	Tunnel_Well	33	46	0
2300.8682	1084.0700	-476.7221	Tunnel_Well	33	47	0
2301.7101	1084.2956	-476.7221	Tunnel_Well	33	48	0
2302.5000	1084.6639	-476.7221	Tunnel_Well	33	49	0
2303.2139	1085.1638	-476.7221	Tunnel_Well	33	50	0
2303.8302	1085.7801	-476.7221	Tunnel_Well	33	51	0
2304.3301	1086.4940	-476.7221	Tunnel_Well	33	52	0
2304.6985	1087.2839	-476.7221	Tunnel_Well	33	53	0
2304.9240	1088.1258	-476.7221	Tunnel_Well	33	54	0
2305.0000	1088.9940	-476.7221	Tunnel_Well	33	55	0
2304.9240	1089.8623	-476.7221	Tunnel_Well	33	56	0
2304.6985	1090.7041	-476.7221	Tunnel_Well	33	57	0
2304.3301	1091.4940	-476.7221	Tunnel_Well	33	58	0
2303.8302	1092.2080	-476.7221	Tunnel_Well	33	59	0
