Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_14,54,0,,,,1543.3792,-5550.86,-345.0781,,
2,Tunnel_Well_14,54,0,,,,1543.6317,-5553.7256,-345.422,,
3,Tunnel_Well_14,54,0,,,,1544.3816,-5556.5042,-345.7554,,
4,Tunnel_Well_14,54,0,,,,1545.606,-5559.1112,-346.0682,,
5,Tunnel_Well_14,54,0,,,,1547.2678,-5561.4676,-346.351,,
6,Tunnel_Well_14,54,0,,,,1549.3164,-5563.5016,-346.5951,,
7,Tunnel_Well_14,54,0,,,,1551.6896,-5565.1515,-346.793,,
8,Tunnel_Well_14,54,0,,,,1554.3154,-5566.3672,-346.9389,,
9,Tunnel_Well_14,54,0,,,,1557.1138,-5567.1117,-347.0283,,
10,Tunnel_Well_14,54,0,,,,1560,-5567.3624,-347.0584,,
11,Tunnel_Well_14,54,0,,,,1562.8862,-5567.1117,-347.0283,,
12,Tunnel_Well_14,54,0,,,,1565.6846,-5566.3672,-346.9389,,
13,Tunnel_Well_14,54,0,,,,1568.3104,-5565.1515,-346.793,,
14,Tunnel_Well_14,54,0,,,,1570.6836,-5563.5016,-346.5951,,
15,Tunnel_Well_14,54,0,,,,1572.7322,-5561.4676,-346.351,,
16,Tunnel_Well_14,54,0,,,,1574.394,-5559.1112,-346.0682,,
17,Tunnel_Well_14,54,0,,,,1575.6184,-5556.5042,-345.7554,,
18,Tunnel_Well_14,54,0,,,,1576.3683,-5553.7256,-345.422,,
19,Tunnel_Well_14,54,0,,,,1576.6208,-5550.86,-345.0781,,
20,Tunnel_Well_14,54,0,,,,1576.3683,-5547.9944,-344.7342,,
21,Tunnel_Well_14,54,0,,,,1575.6184,-5545.2159,-344.4008,,
22,Tunnel_Well_14,54,0,,,,1574.394,-5542.6088,-344.088,,
23,Tunnel_Well_14,54,0,,,,1572.7322,-5540.2525,-343.8052,,
24,Tunnel_Well_14,54,0,,,,1570.6836,-5538.2185,-343.5611,,
