Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
7,Outcrop_1,160,0,,,Outcrop_1,1580,-4969.4837,56.8707,,
8,Outcrop_1,160,0,,,Outcrop_1,1580,-4979.4758,57.2704,,
9,Outcrop_1,160,0,,,Outcrop_1,1580,-4989.4678,57.6701,,
10,Outcrop_1,160,0,,,Outcrop_1,1580,-4999.4598,58.069,,
11,Outcrop_1,160,0,,,Outcrop_1,1580,-5009.4527,58.2563,,
12,Outcrop_1,160,0,,,Outcrop_1,1580,-5018.8403,54.8117,,
13,Outcrop_1,160,0,,,Outcrop_1,1580,-5027.8457,50.4638,,
14,Outcrop_1,160,0,,,Outcrop_1,1580,-5036.851,46.1159,,
15,Outcrop_1,160,0,,,Outcrop_1,1580,-5045.8563,41.7679,,
16,Outcrop_1,160,0,,,Outcrop_1,1580,-5054.8589,37.4145,,
17,Outcrop_1,160,0,,,Outcrop_1,1580,-5063.747,32.8377,,
18,Outcrop_1,160,0,,,Outcrop_1,1580,-5071.37,26.3654,,
19,Outcrop_1,160,0,,,Outcrop_1,1580,-5078.9929,19.8931,,
20,Outcrop_1,160,0,,,Outcrop_1,1580,-5086.6159,13.4208,,
21,Outcrop_1,160,0,,,Outcrop_1,1580,-5094.2388,6.9485,,
22,Outcrop_1,160,0,,,Outcrop_1,1580,-5101.8618,0.4762,,
23,Outcrop_1,160,0,,,Outcrop_1,1580,-5109.4847,-5.9961,,
24,Outcrop_1,160,0,,,Outcrop_1,1580,-5111.3476,-7.5778,,
25,Outcrop_1,160,0,,,Outcrop_1,1540,-4920,25.1573,,
26,Outcrop_1,160,0,,,Outcrop_1,1540,-4927.5182,31.751,,
27,Outcrop_1,160,0,,,Outcrop_1,1540,-4935.0363,38.3448,,
28,Outcrop_1,160,0,,,Outcrop_1,1540,-4942.5545,44.9385,,
29,Outcrop_1,160,0,,,Outcrop_1,1540,-4950.0726,51.5322,,
30,Outcrop_1,160,0,,,Outcrop_1,1540,-4958.7247,56.4404,,
31,Outcrop_1,160,0,,,Outcrop_1,1540,-4968.7167,56.8401,,
32,Outcrop_1,160,0,,,Outcrop_1,1540,-4978.7087,57.2397,,
33,Outcrop_1,160,0,,,Outcrop_1,1540,-4988.7007,57.6394,,
34,Outcrop_1,160,0,,,Outcrop_1,1540,-4998.6927,58.0391,,
35,Outcrop_1,160,0,,,Outcrop_1,1540,-5008.664,58.2837,,
36,Outcrop_1,160,0,,,Outcrop_1,1540,-5018.1627,55.1774,,
37,Outcrop_1,160,0,,,Outcrop_1,1540,-5027.1873,50.8696,,
38,Outcrop_1,160,0,,,Outcrop_1,1540,-5036.2119,46.5618,,
39,Outcrop_1,160,0,,,Outcrop_1,1540,-5045.2364,42.254,,
40,Outcrop_1,160,0,,,Outcrop_1,1540,-5054.2545,37.933,,
41,Outcrop_1,160,0,,,Outcrop_1,1540,-5063.0774,33.2766,,
42,Outcrop_1,160,0,,,Outcrop_1,1540,-5070.5076,26.5839,,
43,Outcrop_1,160,0,,,Outcrop_1,1540,-5077.9377,19.8911,,
44,Outcrop_1,160,0,,,Outcrop_1,1540,-5085.3679,13.1984,,
45,Outcrop_1,160,0,,,Outcrop_1,1540,-5092.798,6.5056,,
46,Outcrop_1,160,0,,,Outcrop_1,1540,-5100.2282,-0.1871,,
47,Outcrop_1,160,0,,,Outcrop_1,1540,-5107.875,-7.0751,,
48,Outcrop_1,160,0,,,Outcrop_1,1570,-4920,25.9467,,
49,Outcrop_1,160,0,,,Outcrop_1,1570,-4927.6662,32.4989,,
50,Outcrop_1,160,0,,,Outcrop_1,1570,-4935.3324,39.051,,
51,Outcrop_1,160,0,,,Outcrop_1,1570,-4942.9986,45.6032,,
52,Outcrop_1,160,0,,,Outcrop_1,1570,-4950.7105,52.0856,,
53,Outcrop_1,160,0,,,Outcrop_1,1570,-4959.7405,56.481,,
54,Outcrop_1,160,0,,,Outcrop_1,1570,-4969.8174,56.8841,,
55,Outcrop_1,160,0,,,Outcrop_1,1570,-4979.8944,57.2872,,
56,Outcrop_1,160,0,,,Outcrop_1,1570,-4989.9713,57.6902,,
57,Outcrop_1,160,0,,,Outcrop_1,1570,-5000.0487,58.0763,,
58,Outcrop_1,160,0,,,Outcrop_1,1570,-5010.0786,57.9627,,
59,Outcrop_1,160,0,,,Outcrop_1,1570,-5019.5383,54.4846,,
60,Outcrop_1,160,0,,,Outcrop_1,1570,-5028.6249,50.1098,,
61,Outcrop_1,160,0,,,Outcrop_1,1570,-5037.7116,45.7349,,
62,Outcrop_1,160,0,,,Outcrop_1,1570,-5046.7979,41.3594,,
63,Outcrop_1,160,0,,,Outcrop_1,1570,-5055.866,36.9472,,
64,Outcrop_1,160,0,,,Outcrop_1,1570,-5064.6426,32.0426,,
65,Outcrop_1,160,0,,,Outcrop_1,1570,-5072.2821,25.4602,,
66,Outcrop_1,160,0,,,Outcrop_1,1570,-5079.9215,18.8777,,
67,Outcrop_1,160,0,,,Outcrop_1,1570,-5087.561,12.2952,,
68,Outcrop_1,160,0,,,Outcrop_1,1570,-5095.2005,5.7128,,
69,Outcrop_1,160,0,,,Outcrop_1,1570,-5102.84,-0.8697,,
70,Outcrop_1,160,0,,,Outcrop_1,1570,-5110.4795,-7.4522,,
71,Outcrop_1,160,0,,,Outcrop_1,1560,-4920,25.6836,,
72,Outcrop_1,160,0,,,Outcrop_1,1560,-4927.6189,32.2514,,
73,Outcrop_1,160,0,,,Outcrop_1,1560,-4935.2379,38.8193,,
74,Outcrop_1,160,0,,,Outcrop_1,1560,-4942.8568,45.3871,,
75,Outcrop_1,160,0,,,Outcrop_1,1560,-4950.5075,51.9066,,
76,Outcrop_1,160,0,,,Outcrop_1,1560,-4959.4333,56.4687,,
77,Outcrop_1,160,0,,,Outcrop_1,1560,-4969.4847,56.8708,,
78,Outcrop_1,160,0,,,Outcrop_1,1560,-4979.5361,57.2728,,
79,Outcrop_1,160,0,,,Outcrop_1,1560,-4989.5875,57.6748,,
80,Outcrop_1,160,0,,,Outcrop_1,1560,-4999.6392,58.0649,,
81,Outcrop_1,160,0,,,Outcrop_1,1560,-5009.6583,58.0529,,
82,Outcrop_1,160,0,,,Outcrop_1,1560,-5019.1328,54.6902,,
83,Outcrop_1,160,0,,,Outcrop_1,1560,-5028.2012,50.3366,,
84,Outcrop_1,160,0,,,Outcrop_1,1560,-5037.2697,45.9829,,
85,Outcrop_1,160,0,,,Outcrop_1,1560,-5046.3379,41.6286,,
86,Outcrop_1,160,0,,,Outcrop_1,1560,-5055.3907,37.2432,,
87,Outcrop_1,160,0,,,Outcrop_1,1560,-5064.1807,32.4,,
88,Outcrop_1,160,0,,,Outcrop_1,1560,-5071.7525,25.7789,,
89,Outcrop_1,160,0,,,Outcrop_1,1560,-5079.3243,19.1579,,
90,Outcrop_1,160,0,,,Outcrop_1,1560,-5086.896,12.5368,,
91,Outcrop_1,160,0,,,Outcrop_1,1560,-5094.4678,5.9157,,
92,Outcrop_1,160,0,,,Outcrop_1,1560,-5102.0396,-0.7054,,
93,Outcrop_1,160,0,,,Outcrop_1,1560,-5109.6113,-7.3265,,
94,Outcrop_1,160,0,,,Outcrop_1,1550,-4920,25.4204,,
95,Outcrop_1,160,0,,,Outcrop_1,1550,-4927.5717,32.004,,
96,Outcrop_1,160,0,,,Outcrop_1,1550,-4935.1434,38.5875,,
97,Outcrop_1,160,0,,,Outcrop_1,1550,-4942.715,45.171,,
98,Outcrop_1,160,0,,,Outcrop_1,1550,-4950.3046,51.7276,,
99,Outcrop_1,160,0,,,Outcrop_1,1550,-4959.1261,56.4564,,
100,Outcrop_1,160,0,,,Outcrop_1,1550,-4969.152,56.8575,,
101,Outcrop_1,160,0,,,Outcrop_1,1550,-4979.1779,57.2585,,
102,Outcrop_1,160,0,,,Outcrop_1,1550,-4989.2037,57.6595,,
103,Outcrop_1,160,0,,,Outcrop_1,1550,-4999.2298,58.0536,,
104,Outcrop_1,160,0,,,Outcrop_1,1550,-5009.238,58.1432,,
105,Outcrop_1,160,0,,,Outcrop_1,1550,-5018.7273,54.8959,,
106,Outcrop_1,160,0,,,Outcrop_1,1550,-5027.7776,50.5633,,
107,Outcrop_1,160,0,,,Outcrop_1,1550,-5036.8278,46.2308,,
108,Outcrop_1,160,0,,,Outcrop_1,1550,-5045.8779,41.8979,,
109,Outcrop_1,160,0,,,Outcrop_1,1550,-5054.9153,37.5392,,
110,Outcrop_1,160,0,,,Outcrop_1,1550,-5063.7189,32.7574,,
111,Outcrop_1,160,0,,,Outcrop_1,1550,-5071.2229,26.0977,,
112,Outcrop_1,160,0,,,Outcrop_1,1550,-5078.727,19.438,,
113,Outcrop_1,160,0,,,Outcrop_1,1550,-5086.231,12.7783,,
114,Outcrop_1,160,0,,,Outcrop_1,1550,-5093.7351,6.1186,,
115,Outcrop_1,160,0,,,Outcrop_1,1550,-5101.2391,-0.5411,,
116,Outcrop_1,160,0,,,Outcrop_1,1550,-5108.7432,-7.2008,,
1,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-4918.8249,2.9334,,
2,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-4921.049,26.2867,,
3,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-4955.5229,56.3123,,
4,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-5011.1258,58.5364,,
5,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-5061.1685,32.959,,
6,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-5107.875,-7.0751,,
7,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-5013.35,-2.0708,,
8,Outcrop_1,3201,0,Fold_111_outcrop,,Ground_Surface,1580,-4918.8249,2.9334,,
1,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-4918.8249,2.9334,,
2,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-4921.049,26.2867,,
3,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-4955.5229,56.3123,,
4,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-5011.1258,58.5364,,
5,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-5061.1685,32.959,,
6,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-5107.875,-7.0751,,
7,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-5013.35,-2.0708,,
8,Outcrop_1,3404,0,Fold_111_outcrop_2,,Ground_Surface,1540,-4918.8249,2.9334,,
