Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
78,Tunnel_Well_3,40,0,,,,1570.6836,-5265.964,-110.4339,,
79,Tunnel_Well_3,40,0,,,,1568.3104,-5265.9269,-112.0953,,
80,Tunnel_Well_3,40,0,,,,1565.6846,-5265.8996,-113.3194,,
81,Tunnel_Well_3,40,0,,,,1562.8862,-5265.8829,-114.069,,
82,Tunnel_Well_3,40,0,,,,1560,-5265.8773,-114.3215,,
83,Tunnel_Well_3,40,0,,,,1557.1138,-5265.8829,-114.069,,
84,Tunnel_Well_3,40,0,,,,1554.3154,-5265.8996,-113.3194,,
85,Tunnel_Well_3,40,0,,,,1551.6896,-5265.9269,-112.0953,,
86,Tunnel_Well_3,40,0,,,,1549.3164,-5265.964,-110.4339,,
87,Tunnel_Well_3,40,0,,,,1547.2678,-5266.0096,-108.3858,,
88,Tunnel_Well_3,40,0,,,,1545.606,-5266.0625,-106.0132,,
89,Tunnel_Well_3,40,0,,,,1544.3816,-5266.1211,-103.3881,,
90,Tunnel_Well_3,40,0,,,,1543.6317,-5266.1835,-100.5903,,
91,Tunnel_Well_3,40,0,,,,1543.3792,-5266.2478,-97.7048,,
92,Tunnel_Well_3,40,0,,,,1543.6317,-5266.3121,-94.8194,,
93,Tunnel_Well_3,40,0,,,,1544.3816,-5266.3745,-92.0216,,
94,Tunnel_Well_3,40,0,,,,1545.606,-5266.4331,-89.3965,,
95,Tunnel_Well_3,40,0,,,,1547.2678,-5266.486,-87.0239,,
96,Tunnel_Well_3,40,0,,,,1549.3164,-5266.5316,-84.9758,,
97,Tunnel_Well_3,40,0,,,,1551.6896,-5266.5687,-83.3144,,
98,Tunnel_Well_3,40,0,,,,1554.3154,-5266.596,-82.0903,,
99,Tunnel_Well_3,40,0,,,,1557.1138,-5266.6127,-81.3406,,
100,Tunnel_Well_3,40,0,,,,1560,-5266.6183,-81.0882,,
101,Tunnel_Well_3,40,0,,,,1562.8862,-5266.6127,-81.3406,,
102,Tunnel_Well_3,40,0,,,,1565.6846,-5266.596,-82.0903,,
103,Tunnel_Well_3,40,0,,,,1568.3104,-5266.5687,-83.3144,,
104,Tunnel_Well_3,40,0,,,,1570.6836,-5266.5316,-84.9758,,
