Vertex Index,Name,Id,PType,Section,Fault Set,Horizon,x,y,z,azimuth,dip
1,Tunnel_Well_9,62,0,,,,1576.6208,-5217.1419,-154.7449,,
2,Tunnel_Well_9,62,0,,,,1576.3683,-5214.2628,-154.9469,,
3,Tunnel_Well_9,62,0,,,,1575.6184,-5211.4712,-155.1428,,
4,Tunnel_Well_9,62,0,,,,1574.394,-5208.8519,-155.3266,,
5,Tunnel_Well_9,62,0,,,,1572.7322,-5206.4845,-155.4927,,
6,Tunnel_Well_9,62,0,,,,1570.6836,-5204.4409,-155.6361,,
7,Tunnel_Well_9,62,0,,,,1568.3104,-5202.7832,-155.7524,,
8,Tunnel_Well_9,62,0,,,,1565.6846,-5201.5618,-155.8381,,
9,Tunnel_Well_9,62,0,,,,1562.8862,-5200.8138,-155.8906,,
10,Tunnel_Well_9,62,0,,,,1560,-5200.5619,-155.9082,,
11,Tunnel_Well_9,62,0,,,,1557.1138,-5200.8138,-155.8906,,
12,Tunnel_Well_9,62,0,,,,1554.3154,-5201.5618,-155.8381,,
13,Tunnel_Well_9,62,0,,,,1551.6896,-5202.7832,-155.7524,,
14,Tunnel_Well_9,62,0,,,,1549.3164,-5204.4409,-155.6361,,
15,Tunnel_Well_9,62,0,,,,1547.2678,-5206.4845,-155.4927,,
16,Tunnel_Well_9,62,0,,,,1545.606,-5208.8519,-155.3266,,
17,Tunnel_Well_9,62,0,,,,1544.3816,-5211.4712,-155.1428,,
18,Tunnel_Well_9,62,0,,,,1543.6317,-5214.2628,-154.9469,,
19,Tunnel_Well_9,62,0,,,,1543.3792,-5217.1419,-154.7449,,
20,Tunnel_Well_9,62,0,,,,1543.6317,-5220.021,-154.5429,,
21,Tunnel_Well_9,62,0,,,,1544.3816,-5222.8126,-154.347,,
22,Tunnel_Well_9,62,0,,,,1545.606,-5225.4319,-154.1632,,
23,Tunnel_Well_9,62,0,,,,1547.2678,-5227.7994,-153.9971,,
