x	y	z	Name	Id	Vertex Index	PType
707.5000	4000.0000	-76.1768	Tunnel_Well	108	1	0
707.3861	3999.9862	-77.4791	Tunnel_Well	108	2	0
707.0477	3999.9729	-78.7418	Tunnel_Well	108	3	0
706.4952	3999.9604	-79.9266	Tunnel_Well	108	4	0
705.7453	3999.9490	-80.9975	Tunnel_Well	108	5	0
704.8209	3999.9393	-81.9218	Tunnel_Well	108	6	0
703.7500	3999.9313	-82.6717	Tunnel_Well	108	7	0
702.5652	3999.9255	-83.2241	Tunnel_Well	108	8	0
701.3024	3999.9219	-83.5625	Tunnel_Well	108	9	0
700.0000	3999.9207	-83.6764	Tunnel_Well	108	10	0
698.6976	3999.9219	-83.5625	Tunnel_Well	108	11	0
697.4348	3999.9255	-83.2241	Tunnel_Well	108	12	0
696.2500	3999.9313	-82.6717	Tunnel_Well	108	13	0
695.1791	3999.9393	-81.9218	Tunnel_Well	108	14	0
694.2547	3999.9490	-80.9975	Tunnel_Well	108	15	0
693.5048	3999.9604	-79.9266	Tunnel_Well	108	16	0
692.9523	3999.9729	-78.7418	Tunnel_Well	108	17	0
692.6139	3999.9862	-77.4791	Tunnel_Well	108	18	0
692.5000	4000.0000	-76.1768	Tunnel_Well	108	19	0
692.6139	4000.0138	-74.8745	Tunnel_Well	108	20	0
692.9523	4000.0271	-73.6118	Tunnel_Well	108	21	0
693.5048	4000.0396	-72.4270	Tunnel_Well	108	22	0
694.2547	4000.0510	-71.3562	Tunnel_Well	108	23	0
695.1791	4000.0607	-70.4318	Tunnel_Well	108	24	0
696.2500	4000.0687	-69.6820	Tunnel_Well	108	25	0
697.4348	4000.0745	-69.1295	Tunnel_Well	108	26	0
698.6976	4000.0781	-68.7912	Tunnel_Well	108	27	0
700.0000	4000.0793	-68.6772	Tunnel_Well	108	28	0
701.3024	4000.0781	-68.7912	Tunnel_Well	108	29	0
702.5652	4000.0745	-69.1295	Tunnel_Well	108	30	0
703.7500	4000.0687	-69.6820	Tunnel_Well	108	31	0
704.8209	4000.0607	-70.4318	Tunnel_Well	108	32	0
705.7453	4000.0510	-71.3562	Tunnel_Well	108	33	0
706.4952	4000.0396	-72.4270	Tunnel_Well	108	34	0
707.0477	4000.0271	-73.6118	Tunnel_Well	108	35	0
707.3861	4000.0138	-74.8745	Tunnel_Well	108	36	0
707.5000	3970.0017	-75.8596	Tunnel_Well	108	37	0
707.3861	3969.9879	-77.1619	Tunnel_Well	108	38	0
707.0477	3969.9746	-78.4247	Tunnel_Well	108	39	0
706.4952	3969.9620	-79.6094	Tunnel_Well	108	40	0
705.7453	3969.9507	-80.6803	Tunnel_Well	108	41	0
704.8209	3969.9409	-81.6047	Tunnel_Well	108	42	0
703.7500	3969.9330	-82.3545	Tunnel_Well	108	43	0
702.5652	3969.9272	-82.9069	Tunnel_Well	108	44	0
701.3024	3969.9236	-83.2453	Tunnel_Well	108	45	0
700.0000	3969.9224	-83.3592	Tunnel_Well	108	46	0
698.6976	3969.9236	-83.2453	Tunnel_Well	108	47	0
697.4348	3969.9272	-82.9069	Tunnel_Well	108	48	0
696.2500	3969.9330	-82.3545	Tunnel_Well	108	49	0
695.1791	3969.9409	-81.6047	Tunnel_Well	108	50	0
694.2547	3969.9507	-80.6803	Tunnel_Well	108	51	0
693.5048	3969.9620	-79.6094	Tunnel_Well	108	52	0
692.9523	3969.9746	-78.4247	Tunnel_Well	108	53	0
692.6139	3969.9879	-77.1619	Tunnel_Well	108	54	0
692.5000	3970.0017	-75.8596	Tunnel_Well	108	55	0
692.6139	3970.0154	-74.5574	Tunnel_Well	108	56	0
692.9523	3970.0288	-73.2946	Tunnel_Well	108	57	0
693.5048	3970.0413	-72.1099	Tunnel_Well	108	58	0
694.2547	3970.0526	-71.0390	Tunnel_Well	108	59	0
695.1791	3970.0624	-70.1146	Tunnel_Well	108	60	0
696.2500	3970.0703	-69.3648	Tunnel_Well	108	61	0
697.4348	3970.0762	-68.8123	Tunnel_Well	108	62	0
698.6976	3970.0798	-68.4740	Tunnel_Well	108	63	0
700.0000	3970.0810	-68.3601	Tunnel_Well	108	64	0
701.3024	3970.0798	-68.4740	Tunnel_Well	108	65	0
702.5652	3970.0762	-68.8123	Tunnel_Well	108	66	0
703.7500	3970.0703	-69.3648	Tunnel_Well	108	67	0
704.8209	3970.0624	-70.1146	Tunnel_Well	108	68	0
705.7453	3970.0526	-71.0390	Tunnel_Well	108	69	0
706.4952	3970.0413	-72.1099	Tunnel_Well	108	70	0
707.0477	3970.0288	-73.2946	Tunnel_Well	108	71	0
707.3861	3970.0154	-74.5574	Tunnel_Well	108	72	0
707.5000	3940.0034	-75.5425	Tunnel_Well	108	73	0
707.3861	3939.9896	-76.8448	Tunnel_Well	108	74	0
707.0477	3939.9762	-78.1075	Tunnel_Well	108	75	0
706.4952	3939.9637	-79.2923	Tunnel_Well	108	76	0
705.7453	3939.9524	-80.3631	Tunnel_Well	108	77	0
704.8209	3939.9426	-81.2875	Tunnel_Well	108	78	0
703.7500	3939.9347	-82.0373	Tunnel_Well	108	79	0
702.5652	3939.9288	-82.5898	Tunnel_Well	108	80	0
701.3024	3939.9253	-82.9281	Tunnel_Well	108	81	0
700.0000	3939.9241	-83.0421	Tunnel_Well	108	82	0
698.6976	3939.9253	-82.9281	Tunnel_Well	108	83	0
697.4348	3939.9288	-82.5898	Tunnel_Well	108	84	0
696.2500	3939.9347	-82.0373	Tunnel_Well	108	85	0
695.1791	3939.9426	-81.2875	Tunnel_Well	108	86	0
694.2547	3939.9524	-80.3631	Tunnel_Well	108	87	0
693.5048	3939.9637	-79.2923	Tunnel_Well	108	88	0
692.9523	3939.9762	-78.1075	Tunnel_Well	108	89	0
692.6139	3939.9896	-76.8448	Tunnel_Well	108	90	0
692.5000	3940.0034	-75.5425	Tunnel_Well	108	91	0
692.6139	3940.0171	-74.2402	Tunnel_Well	108	92	0
692.9523	3940.0305	-72.9775	Tunnel_Well	108	93	0
693.5048	3940.0430	-71.7927	Tunnel_Well	108	94	0
694.2547	3940.0543	-70.7218	Tunnel_Well	108	95	0
695.1791	3940.0641	-69.7975	Tunnel_Well	108	96	0
696.2500	3940.0720	-69.0476	Tunnel_Well	108	97	0
697.4348	3940.0779	-68.4952	Tunnel_Well	108	98	0
698.6976	3940.0814	-68.1568	Tunnel_Well	108	99	0
700.0000	3940.0826	-68.0429	Tunnel_Well	108	100	0
701.3024	3940.0814	-68.1568	Tunnel_Well	108	101	0
702.5652	3940.0779	-68.4952	Tunnel_Well	108	102	0
703.7500	3940.0720	-69.0476	Tunnel_Well	108	103	0
704.8209	3940.0641	-69.7975	Tunnel_Well	108	104	0
