x,y,z,Name,Id,Vertex Index,PType
707.5,3534.3682,-1.988,Tunnel_Well,104,1,0
707.3861,3535.67,-2.0267,Tunnel_Well,104,2,0
707.0477,3536.9322,-2.0643,Tunnel_Well,104,3,0
706.4952,3538.1165,-2.0996,Tunnel_Well,104,4,0
705.7453,3539.187,-2.1314,Tunnel_Well,104,5,0
704.8209,3540.111,-2.1589,Tunnel_Well,104,6,0
703.75,3540.8605,-2.1813,Tunnel_Well,104,7,0
702.5652,3541.4128,-2.1977,Tunnel_Well,104,8,0
701.3024,3541.751,-2.2078,Tunnel_Well,104,9,0
700.0,3541.8649,-2.2112,Tunnel_Well,104,10,0
698.6976,3541.751,-2.2078,Tunnel_Well,104,11,0
697.4348,3541.4128,-2.1977,Tunnel_Well,104,12,0
696.25,3540.8605,-2.1813,Tunnel_Well,104,13,0
695.1791,3540.111,-2.1589,Tunnel_Well,104,14,0
694.2547,3539.187,-2.1314,Tunnel_Well,104,15,0
693.5048,3538.1165,-2.0996,Tunnel_Well,104,16,0
692.9523,3536.9322,-2.0643,Tunnel_Well,104,17,0
692.6139,3535.67,-2.0267,Tunnel_Well,104,18,0
692.5,3534.3682,-1.988,Tunnel_Well,104,19,0
692.6139,3533.0664,-1.9492,Tunnel_Well,104,20,0
692.9523,3531.8042,-1.9116,Tunnel_Well,104,21,0
693.5048,3530.6199,-1.8764,Tunnel_Well,104,22,0
694.2547,3529.5494,-1.8445,Tunnel_Well,104,23,0
695.1791,3528.6254,-1.817,Tunnel_Well,104,24,0
696.25,3527.8759,-1.7947,Tunnel_Well,104,25,0
697.4348,3527.3236,-1.7783,Tunnel_Well,104,26,0
698.6976,3526.9854,-1.7682,Tunnel_Well,104,27,0
700.0,3526.8715,-1.7648,Tunnel_Well,104,28,0
701.3024,3526.9854,-1.7682,Tunnel_Well,104,29,0
702.5652,3527.3236,-1.7783,Tunnel_Well,104,30,0
703.75,3527.8759,-1.7947,Tunnel_Well,104,31,0
704.8209,3528.6254,-1.817,Tunnel_Well,104,32,0
705.7453,3529.5494,-1.8445,Tunnel_Well,104,33,0
706.4952,3530.6199,-1.8764,Tunnel_Well,104,34,0
707.0477,3531.8042,-1.9116,Tunnel_Well,104,35,0
707.3861,3533.0664,-1.9492,Tunnel_Well,104,36,0
707.5,3533.4755,-31.9747,Tunnel_Well,104,37,0
707.3861,3534.7773,-32.0134,Tunnel_Well,104,38,0
707.0477,3536.0395,-32.051,Tunnel_Well,104,39,0
706.4952,3537.2238,-32.0863,Tunnel_Well,104,40,0
705.7453,3538.2942,-32.1181,Tunnel_Well,104,41,0
704.8209,3539.2183,-32.1457,Tunnel_Well,104,42,0
703.75,3539.9678,-32.168,Tunnel_Well,104,43,0
702.5652,3540.52,-32.1844,Tunnel_Well,104,44,0
701.3024,3540.8583,-32.1945,Tunnel_Well,104,45,0
700.0,3540.9721,-32.1979,Tunnel_Well,104,46,0
698.6976,3540.8583,-32.1945,Tunnel_Well,104,47,0
697.4348,3540.52,-32.1844,Tunnel_Well,104,48,0
696.25,3539.9678,-32.168,Tunnel_Well,104,49,0
695.1791,3539.2183,-32.1457,Tunnel_Well,104,50,0
694.2547,3538.2942,-32.1181,Tunnel_Well,104,51,0
693.5048,3537.2238,-32.0863,Tunnel_Well,104,52,0
692.9523,3536.0395,-32.051,Tunnel_Well,104,53,0
692.6139,3534.7773,-32.0134,Tunnel_Well,104,54,0
692.5,3533.4755,-31.9747,Tunnel_Well,104,55,0
692.6139,3532.1737,-31.9359,Tunnel_Well,104,56,0
692.9523,3530.9115,-31.8984,Tunnel_Well,104,57,0
693.5048,3529.7271,-31.8631,Tunnel_Well,104,58,0
694.2547,3528.6567,-31.8312,Tunnel_Well,104,59,0
695.1791,3527.7327,-31.8037,Tunnel_Well,104,60,0
696.25,3526.9832,-31.7814,Tunnel_Well,104,61,0
697.4348,3526.4309,-31.765,Tunnel_Well,104,62,0
698.6976,3526.0927,-31.7549,Tunnel_Well,104,63,0
700.0,3525.9788,-31.7515,Tunnel_Well,104,64,0
701.3024,3526.0927,-31.7549,Tunnel_Well,104,65,0
702.5652,3526.4309,-31.765,Tunnel_Well,104,66,0
703.75,3526.9832,-31.7814,Tunnel_Well,104,67,0
704.8209,3527.7327,-31.8037,Tunnel_Well,104,68,0
705.7453,3528.6567,-31.8312,Tunnel_Well,104,69,0
706.4952,3529.7271,-31.8631,Tunnel_Well,104,70,0
707.0477,3530.9115,-31.8984,Tunnel_Well,104,71,0
707.3861,3532.1737,-31.9359,Tunnel_Well,104,72,0
707.5,3532.5827,-61.9614,Tunnel_Well,104,73,0
707.3861,3533.8845,-62.0002,Tunnel_Well,104,74,0
707.0477,3535.1468,-62.0377,Tunnel_Well,104,75,0
706.4952,3536.3311,-62.073,Tunnel_Well,104,76,0
705.7453,3537.4015,-62.1049,Tunnel_Well,104,77,0
704.8209,3538.3255,-62.1324,Tunnel_Well,104,78,0
703.75,3539.0751,-62.1547,Tunnel_Well,104,79,0
702.5652,3539.6273,-62.1711,Tunnel_Well,104,80,0
701.3024,3539.9655,-62.1812,Tunnel_Well,104,81,0
700.0,3540.0794,-62.1846,Tunnel_Well,104,82,0
698.6976,3539.9655,-62.1812,Tunnel_Well,104,83,0
697.4348,3539.6273,-62.1711,Tunnel_Well,104,84,0
696.25,3539.0751,-62.1547,Tunnel_Well,104,85,0
695.1791,3538.3255,-62.1324,Tunnel_Well,104,86,0
694.2547,3537.4015,-62.1049,Tunnel_Well,104,87,0
693.5048,3536.3311,-62.073,Tunnel_Well,104,88,0
692.9523,3535.1468,-62.0377,Tunnel_Well,104,89,0
692.6139,3533.8845,-62.0002,Tunnel_Well,104,90,0
692.5,3532.5827,-61.9614,Tunnel_Well,104,91,0
692.6139,3531.281,-61.9226,Tunnel_Well,104,92,0
692.9523,3530.0187,-61.8851,Tunnel_Well,104,93,0
693.5048,3528.8344,-61.8498,Tunnel_Well,104,94,0
694.2547,3527.764,-61.8179,Tunnel_Well,104,95,0
695.1791,3526.84,-61.7904,Tunnel_Well,104,96,0
696.25,3526.0904,-61.7681,Tunnel_Well,104,97,0
697.4348,3525.5382,-61.7517,Tunnel_Well,104,98,0
