x	y	z	Name	Id	Vertex Index	PType
707.5000	3645.3524	-58.1309	Tunnel_Well	102	1	0
707.3861	3646.6544	-58.1616	Tunnel_Well	102	2	0
707.0477	3647.9169	-58.1913	Tunnel_Well	102	3	0
706.4952	3649.1014	-58.2192	Tunnel_Well	102	4	0
705.7453	3650.1720	-58.2444	Tunnel_Well	102	5	0
704.8209	3651.0962	-58.2662	Tunnel_Well	102	6	0
703.7500	3651.8458	-58.2839	Tunnel_Well	102	7	0
702.5652	3652.3982	-58.2969	Tunnel_Well	102	8	0
701.3024	3652.7364	-58.3048	Tunnel_Well	102	9	0
700.0000	3652.8503	-58.3075	Tunnel_Well	102	10	0
698.6976	3652.7364	-58.3048	Tunnel_Well	102	11	0
697.4348	3652.3982	-58.2969	Tunnel_Well	102	12	0
696.2500	3651.8458	-58.2839	Tunnel_Well	102	13	0
695.1791	3651.0962	-58.2662	Tunnel_Well	102	14	0
694.2547	3650.1720	-58.2444	Tunnel_Well	102	15	0
693.5048	3649.1014	-58.2192	Tunnel_Well	102	16	0
692.9523	3647.9169	-58.1913	Tunnel_Well	102	17	0
692.6139	3646.6544	-58.1616	Tunnel_Well	102	18	0
692.5000	3645.3524	-58.1309	Tunnel_Well	102	19	0
692.6139	3644.0504	-58.1002	Tunnel_Well	102	20	0
692.9523	3642.7880	-58.0705	Tunnel_Well	102	21	0
693.5048	3641.6035	-58.0426	Tunnel_Well	102	22	0
694.2547	3640.5328	-58.0173	Tunnel_Well	102	23	0
695.1791	3639.6087	-57.9956	Tunnel_Well	102	24	0
696.2500	3638.8590	-57.9779	Tunnel_Well	102	25	0
697.4348	3638.3067	-57.9649	Tunnel_Well	102	26	0
698.6976	3637.9684	-57.9569	Tunnel_Well	102	27	0
700.0000	3637.8545	-57.9542	Tunnel_Well	102	28	0
701.3024	3637.9684	-57.9569	Tunnel_Well	102	29	0
702.5652	3638.3067	-57.9649	Tunnel_Well	102	30	0
703.7500	3638.8590	-57.9779	Tunnel_Well	102	31	0
704.8209	3639.6087	-57.9956	Tunnel_Well	102	32	0
705.7453	3640.5328	-58.0173	Tunnel_Well	102	33	0
706.4952	3641.6035	-58.0426	Tunnel_Well	102	34	0
707.0477	3642.7880	-58.0705	Tunnel_Well	102	35	0
707.3861	3644.0504	-58.1002	Tunnel_Well	102	36	0
707.5000	3644.6458	-88.1226	Tunnel_Well	102	37	0
707.3861	3645.9478	-88.1532	Tunnel_Well	102	38	0
707.0477	3647.2103	-88.1830	Tunnel_Well	102	39	0
706.4952	3648.3948	-88.2109	Tunnel_Well	102	40	0
705.7453	3649.4654	-88.2361	Tunnel_Well	102	41	0
704.8209	3650.3896	-88.2579	Tunnel_Well	102	42	0
703.7500	3651.1392	-88.2755	Tunnel_Well	102	43	0
702.5652	3651.6916	-88.2886	Tunnel_Well	102	44	0
701.3024	3652.0299	-88.2965	Tunnel_Well	102	45	0
700.0000	3652.1438	-88.2992	Tunnel_Well	102	46	0
698.6976	3652.0299	-88.2965	Tunnel_Well	102	47	0
697.4348	3651.6916	-88.2886	Tunnel_Well	102	48	0
696.2500	3651.1392	-88.2755	Tunnel_Well	102	49	0
695.1791	3650.3896	-88.2579	Tunnel_Well	102	50	0
694.2547	3649.4654	-88.2361	Tunnel_Well	102	51	0
693.5048	3648.3948	-88.2109	Tunnel_Well	102	52	0
692.9523	3647.2103	-88.1830	Tunnel_Well	102	53	0
692.6139	3645.9478	-88.1532	Tunnel_Well	102	54	0
692.5000	3644.6458	-88.1226	Tunnel_Well	102	55	0
692.6139	3643.3438	-88.0919	Tunnel_Well	102	56	0
692.9523	3642.0814	-88.0622	Tunnel_Well	102	57	0
693.5048	3640.8969	-88.0342	Tunnel_Well	102	58	0
694.2547	3639.8263	-88.0090	Tunnel_Well	102	59	0
695.1791	3638.9021	-87.9873	Tunnel_Well	102	60	0
696.2500	3638.1525	-87.9696	Tunnel_Well	102	61	0
697.4348	3637.6001	-87.9566	Tunnel_Well	102	62	0
698.6976	3637.2618	-87.9486	Tunnel_Well	102	63	0
700.0000	3637.1479	-87.9459	Tunnel_Well	102	64	0
701.3024	3637.2618	-87.9486	Tunnel_Well	102	65	0
702.5652	3637.6001	-87.9566	Tunnel_Well	102	66	0
703.7500	3638.1525	-87.9696	Tunnel_Well	102	67	0
704.8209	3638.9021	-87.9873	Tunnel_Well	102	68	0
705.7453	3639.8263	-88.0090	Tunnel_Well	102	69	0
706.4952	3640.8969	-88.0342	Tunnel_Well	102	70	0
707.0477	3642.0814	-88.0622	Tunnel_Well	102	71	0
707.3861	3643.3438	-88.0919	Tunnel_Well	102	72	0
707.5000	3643.9393	-118.1142	Tunnel_Well	102	73	0
707.3861	3645.2413	-118.1449	Tunnel_Well	102	74	0
707.0477	3646.5037	-118.1747	Tunnel_Well	102	75	0
706.4952	3647.6882	-118.2026	Tunnel_Well	102	76	0
705.7453	3648.7589	-118.2278	Tunnel_Well	102	77	0
704.8209	3649.6830	-118.2496	Tunnel_Well	102	78	0
703.7500	3650.4327	-118.2672	Tunnel_Well	102	79	0
702.5652	3650.9850	-118.2802	Tunnel_Well	102	80	0
701.3024	3651.3233	-118.2882	Tunnel_Well	102	81	0
700.0000	3651.4372	-118.2909	Tunnel_Well	102	82	0
698.6976	3651.3233	-118.2882	Tunnel_Well	102	83	0
697.4348	3650.9850	-118.2802	Tunnel_Well	102	84	0
696.2500	3650.4327	-118.2672	Tunnel_Well	102	85	0
695.1791	3649.6830	-118.2496	Tunnel_Well	102	86	0
694.2547	3648.7589	-118.2278	Tunnel_Well	102	87	0
693.5048	3647.6882	-118.2026	Tunnel_Well	102	88	0
692.9523	3646.5037	-118.1747	Tunnel_Well	102	89	0
692.6139	3645.2413	-118.1449	Tunnel_Well	102	90	0
692.5000	3643.9393	-118.1142	Tunnel_Well	102	91	0
692.6139	3642.6373	-118.0836	Tunnel_Well	102	92	0
692.9523	3641.3748	-118.0538	Tunnel_Well	102	93	0
693.5048	3640.1903	-118.0259	Tunnel_Well	102	94	0
694.2547	3639.1197	-118.0007	Tunnel_Well	102	95	0
695.1791	3638.1955	-117.9789	Tunnel_Well	102	96	0
696.2500	3637.4459	-117.9613	Tunnel_Well	102	97	0
697.4348	3636.8935	-117.9483	Tunnel_Well	102	98	0
698.6976	3636.5553	-117.9403	Tunnel_Well	102	99	0
700.0000	3636.4414	-117.9376	Tunnel_Well	102	100	0
701.3024	3636.5553	-117.9403	Tunnel_Well	102	101	0
702.5652	3636.8935	-117.9483	Tunnel_Well	102	102	0
703.7500	3637.4459	-117.9613	Tunnel_Well	102	103	0
704.8209	3638.1955	-117.9789	Tunnel_Well	102	104	0
705.7453	3639.1197	-118.0007	Tunnel_Well	102	105	0
706.4952	3640.1903	-118.0259	Tunnel_Well	102	106	0
707.0477	3641.3748	-118.0538	Tunnel_Well	102	107	0
707.3861	3642.6373	-118.0836	Tunnel_Well	102	108	0
707.5000	3643.2327	-148.1059	Tunnel_Well	102	109	0
707.3861	3644.5347	-148.1366	Tunnel_Well	102	110	0
707.0477	3645.7972	-148.1663	Tunnel_Well	102	111	0
706.4952	3646.9817	-148.1942	Tunnel_Well	102	112	0
705.7453	3648.0523	-148.2195	Tunnel_Well	102	113	0
704.8209	3648.9765	-148.2412	Tunnel_Well	102	114	0
703.7500	3649.7261	-148.2589	Tunnel_Well	102	115	0
702.5652	3650.2785	-148.2719	Tunnel_Well	102	116	0
701.3024	3650.6167	-148.2799	Tunnel_Well	102	117	0
700.0000	3650.7306	-148.2826	Tunnel_Well	102	118	0
698.6976	3650.6167	-148.2799	Tunnel_Well	102	119	0
697.4348	3650.2785	-148.2719	Tunnel_Well	102	120	0
696.2500	3649.7261	-148.2589	Tunnel_Well	102	121	0
695.1791	3648.9765	-148.2412	Tunnel_Well	102	122	0
694.2547	3648.0523	-148.2195	Tunnel_Well	102	123	0
693.5048	3646.9817	-148.1942	Tunnel_Well	102	124	0
692.9523	3645.7972	-148.1663	Tunnel_Well	102	125	0
692.6139	3644.5347	-148.1366	Tunnel_Well	102	126	0
692.5000	3643.2327	-148.1059	Tunnel_Well	102	127	0
692.6139	3641.9307	-148.0752	Tunnel_Well	102	128	0
692.9523	3640.6683	-148.0455	Tunnel_Well	102	129	0
693.5048	3639.4838	-148.0176	Tunnel_Well	102	130	0
694.2547	3638.4132	-147.9924	Tunnel_Well	102	131	0
695.1791	3637.4890	-147.9706	Tunnel_Well	102	132	0
696.2500	3636.7393	-147.9529	Tunnel_Well	102	133	0
697.4348	3636.1870	-147.9399	Tunnel_Well	102	134	0
698.6976	3635.8487	-147.9320	Tunnel_Well	102	135	0
700.0000	3635.7348	-147.9293	Tunnel_Well	102	136	0
701.3024	3635.8487	-147.9320	Tunnel_Well	102	137	0
702.5652	3636.1870	-147.9399	Tunnel_Well	102	138	0
703.7500	3636.7393	-147.9529	Tunnel_Well	102	139	0
704.8209	3637.4890	-147.9706	Tunnel_Well	102	140	0
705.7453	3638.4132	-147.9924	Tunnel_Well	102	141	0
706.4952	3639.4838	-148.0176	Tunnel_Well	102	142	0
707.0477	3640.6683	-148.0455	Tunnel_Well	102	143	0
707.3861	3641.9307	-148.0752	Tunnel_Well	102	144	0
707.5000	3642.5262	-178.0976	Tunnel_Well	102	145	0
707.3861	3643.8282	-178.1283	Tunnel_Well	102	146	0
707.0477	3645.0906	-178.1580	Tunnel_Well	102	147	0
706.4952	3646.2751	-178.1859	Tunnel_Well	102	148	0
705.7453	3647.3457	-178.2111	Tunnel_Well	102	149	0
704.8209	3648.2699	-178.2329	Tunnel_Well	102	150	0
703.7500	3649.0196	-178.2506	Tunnel_Well	102	151	0
702.5652	3649.5719	-178.2636	Tunnel_Well	102	152	0
701.3024	3649.9102	-178.2716	Tunnel_Well	102	153	0
700.0000	3650.0241	-178.2742	Tunnel_Well	102	154	0
698.6976	3649.9102	-178.2716	Tunnel_Well	102	155	0
697.4348	3649.5719	-178.2636	Tunnel_Well	102	156	0
696.2500	3649.0196	-178.2506	Tunnel_Well	102	157	0
695.1791	3648.2699	-178.2329	Tunnel_Well	102	158	0
694.2547	3647.3457	-178.2111	Tunnel_Well	102	159	0
693.5048	3646.2751	-178.1859	Tunnel_Well	102	160	0
692.9523	3645.0906	-178.1580	Tunnel_Well	102	161	0
692.6139	3643.8282	-178.1283	Tunnel_Well	102	162	0
692.5000	3642.5262	-178.0976	Tunnel_Well	102	163	0
692.6139	3641.2242	-178.0669	Tunnel_Well	102	164	0
692.9523	3639.9617	-178.0372	Tunnel_Well	102	165	0
693.5048	3638.7772	-178.0093	Tunnel_Well	102	166	0
694.2547	3637.7066	-177.9841	Tunnel_Well	102	167	0
695.1791	3636.7824	-177.9623	Tunnel_Well	102	168	0
696.2500	3636.0328	-177.9446	Tunnel_Well	102	169	0
697.4348	3635.4804	-177.9316	Tunnel_Well	102	170	0
698.6976	3635.1422	-177.9236	Tunnel_Well	102	171	0
700.0000	3635.0282	-177.9210	Tunnel_Well	102	172	0
701.3024	3635.1422	-177.9236	Tunnel_Well	102	173	0
702.5652	3635.4804	-177.9316	Tunnel_Well	102	174	0
703.7500	3636.0328	-177.9446	Tunnel_Well	102	175	0
704.8209	3636.7824	-177.9623	Tunnel_Well	102	176	0
705.7453	3637.7066	-177.9841	Tunnel_Well	102	177	0
706.4952	3638.7772	-178.0093	Tunnel_Well	102	178	0
707.0477	3639.9617	-178.0372	Tunnel_Well	102	179	0
707.3861	3641.2242	-178.0669	Tunnel_Well	102	180	0
707.5000	3642.3528	-185.4550	Tunnel_Well	102	181	0
