Unnamed: 0,x,y,z,Name,Id,Vertex Index,PType,Answers
189,664.2857,3996.2016,-57.9523,Horizon_01,298,190,0,3.0
190,667.8571,3996.2016,-57.9523,Horizon_01,298,191,0,3.0
191,671.4286,3996.2016,-57.9523,Horizon_01,298,192,0,3.0
192,675.0,3996.2016,-57.9523,Horizon_01,298,193,0,3.0
193,678.5714,3996.2016,-57.9523,Horizon_01,298,194,0,3.0
194,682.1429,3996.2016,-57.9523,Horizon_01,298,195,0,3.0
195,685.7143,3996.2016,-57.9523,Horizon_01,298,196,0,3.0
196,689.2857,3996.2016,-57.9523,Horizon_01,298,197,0,3.0
202,710.7143,3996.2016,-57.9523,Horizon_01,298,203,0,3.0
203,714.2857,3996.2016,-57.9523,Horizon_01,298,204,0,3.0
204,717.8571,3996.2016,-57.9523,Horizon_01,298,205,0,3.0
205,721.4286,3996.2016,-57.9523,Horizon_01,298,206,0,3.0
206,725.0,3996.2016,-57.9523,Horizon_01,298,207,0,3.0
207,728.5714,3996.2016,-57.9523,Horizon_01,298,208,0,3.0
208,732.1429,3996.2016,-57.9523,Horizon_01,298,209,0,3.0
209,735.7143,3996.2016,-57.9523,Horizon_01,298,210,0,3.0
210,739.2857,3996.2016,-57.9523,Horizon_01,298,211,0,3.0
211,742.8571,3996.2016,-57.9523,Horizon_01,298,212,0,3.0
212,746.4286,3996.2016,-57.9523,Horizon_01,298,213,0,3.0
213,750.0,3996.2016,-57.9523,Horizon_01,298,214,0,3.0
214,753.5714,3996.2016,-57.9523,Horizon_01,298,215,0,3.0
242,650.0,3994.9355,-54.7079,Horizon_01,298,243,0,3.0
243,653.5714,3994.9355,-54.7079,Horizon_01,298,244,0,3.0
244,657.1429,3994.9355,-54.7079,Horizon_01,298,245,0,3.0
245,660.7143,3994.9355,-54.7079,Horizon_01,298,246,0,3.0
246,664.2857,3994.9355,-54.7079,Horizon_01,298,247,0,3.0
247,667.8571,3994.9355,-54.7079,Horizon_01,298,248,0,3.0
248,671.4286,3994.9355,-54.7079,Horizon_01,298,249,0,3.0
249,675.0,3994.9355,-54.7079,Horizon_01,298,250,0,3.0
250,678.5714,3994.9355,-54.7079,Horizon_01,298,251,0,3.0
251,682.1429,3994.9355,-54.7079,Horizon_01,298,252,0,3.0
252,685.7143,3994.9355,-54.7079,Horizon_01,298,253,0,3.0
253,689.2857,3994.9355,-54.7079,Horizon_01,298,254,0,3.0
259,710.7143,3994.9355,-54.7079,Horizon_01,298,260,0,3.0
260,714.2857,3994.9355,-54.7079,Horizon_01,298,261,0,3.0
261,717.8571,3994.9355,-54.7079,Horizon_01,298,262,0,3.0
262,721.4286,3994.9355,-54.7079,Horizon_01,298,263,0,3.0
263,725.0,3994.9355,-54.7079,Horizon_01,298,264,0,3.0
264,728.5714,3994.9355,-54.7079,Horizon_01,298,265,0,3.0
265,732.1429,3994.9355,-54.7079,Horizon_01,298,266,0,3.0
266,735.7143,3994.9355,-54.7079,Horizon_01,298,267,0,3.0
267,739.2857,3994.9355,-54.7079,Horizon_01,298,268,0,3.0
268,742.8571,3994.9355,-54.7079,Horizon_01,298,269,0,3.0
269,746.4286,3994.9355,-54.7079,Horizon_01,298,270,0,3.0
270,750.0,3994.9355,-54.7079,Horizon_01,298,271,0,3.0
299,650.0,3993.6694,-51.4634,Horizon_01,298,300,0,3.0
300,653.5714,3993.6694,-51.4634,Horizon_01,298,301,0,3.0
301,657.1429,3993.6694,-51.4634,Horizon_01,298,302,0,3.0
302,660.7143,3993.6694,-51.4634,Horizon_01,298,303,0,3.0
303,664.2857,3993.6694,-51.4634,Horizon_01,298,304,0,3.0
304,667.8571,3993.6694,-51.4634,Horizon_01,298,305,0,3.0
305,671.4286,3993.6694,-51.4634,Horizon_01,298,306,0,3.0
306,675.0,3993.6694,-51.4634,Horizon_01,298,307,0,3.0
307,678.5714,3993.6694,-51.4634,Horizon_01,298,308,0,3.0
308,682.1429,3993.6694,-51.4634,Horizon_01,298,309,0,3.0
309,685.7143,3993.6694,-51.4634,Horizon_01,298,310,0,3.0
310,689.2857,3993.6694,-51.4634,Horizon_01,298,311,0,3.0
316,710.7143,3993.6694,-51.4634,Horizon_01,298,317,0,3.0
317,714.2857,3993.6694,-51.4634,Horizon_01,298,318,0,3.0
318,717.8571,3993.6694,-51.4634,Horizon_01,298,319,0,3.0
319,721.4286,3993.6694,-51.4634,Horizon_01,298,320,0,3.0
320,725.0,3993.6694,-51.4634,Horizon_01,298,321,0,3.0
321,728.5714,3993.6694,-51.4634,Horizon_01,298,322,0,3.0
322,732.1429,3993.6694,-51.4634,Horizon_01,298,323,0,3.0
323,735.7143,3993.6694,-51.4634,Horizon_01,298,324,0,3.0
324,739.2857,3993.6694,-51.4634,Horizon_01,298,325,0,3.0
325,742.8571,3993.6694,-51.4634,Horizon_01,298,326,0,3.0
326,746.4286,3993.6694,-51.4634,Horizon_01,298,327,0,3.0
327,750.0,3993.6694,-51.4634,Horizon_01,298,328,0,3.0
357,653.5714,3992.4033,-48.219,Horizon_01,298,358,0,3.0
358,657.1429,3992.4033,-48.219,Horizon_01,298,359,0,3.0
359,660.7143,3992.4033,-48.219,Horizon_01,298,360,0,3.0
360,664.2857,3992.4033,-48.219,Horizon_01,298,361,0,3.0
361,667.8571,3992.4033,-48.219,Horizon_01,298,362,0,3.0
362,671.4286,3992.4033,-48.219,Horizon_01,298,363,0,3.0
363,675.0,3992.4033,-48.219,Horizon_01,298,364,0,3.0
364,678.5714,3992.4033,-48.219,Horizon_01,298,365,0,3.0
365,682.1429,3992.4033,-48.219,Horizon_01,298,366,0,3.0
366,685.7143,3992.4033,-48.219,Horizon_01,298,367,0,3.0
367,689.2857,3992.4033,-48.219,Horizon_01,298,368,0,3.0
373,710.7143,3992.4033,-48.219,Horizon_01,298,374,0,3.0
374,714.2857,3992.4033,-48.219,Horizon_01,298,375,0,3.0
375,717.8571,3992.4033,-48.219,Horizon_01,298,376,0,3.0
376,721.4286,3992.4033,-48.219,Horizon_01,298,377,0,3.0
377,725.0,3992.4033,-48.219,Horizon_01,298,378,0,3.0
378,728.5714,3992.4033,-48.219,Horizon_01,298,379,0,3.0
379,732.1429,3992.4033,-48.219,Horizon_01,298,380,0,3.0
380,735.7143,3992.4033,-48.219,Horizon_01,298,381,0,3.0
381,739.2857,3992.4033,-48.219,Horizon_01,298,382,0,3.0
382,742.8571,3992.4033,-48.219,Horizon_01,298,383,0,3.0
383,746.4286,3992.4033,-48.219,Horizon_01,298,384,0,3.0
414,653.5714,3991.1372,-44.9746,Horizon_01,298,415,0,3.0
415,657.1429,3991.1372,-44.9746,Horizon_01,298,416,0,3.0
416,660.7143,3991.1372,-44.9746,Horizon_01,298,417,0,3.0
417,664.2857,3991.1372,-44.9746,Horizon_01,298,418,0,3.0
418,667.8571,3991.1372,-44.9746,Horizon_01,298,419,0,3.0
419,671.4286,3991.1372,-44.9746,Horizon_01,298,420,0,3.0
420,675.0,3991.1372,-44.9746,Horizon_01,298,421,0,3.0
421,678.5714,3991.1372,-44.9746,Horizon_01,298,422,0,3.0
422,682.1429,3991.1372,-44.9746,Horizon_01,298,423,0,3.0
423,685.7143,3991.1372,-44.9746,Horizon_01,298,424,0,3.0
424,689.2857,3991.1372,-44.9746,Horizon_01,298,425,0,3.0
430,710.7143,3991.1372,-44.9746,Horizon_01,298,431,0,3.0
431,714.2857,3991.1372,-44.9746,Horizon_01,298,432,0,3.0
432,717.8571,3991.1372,-44.9746,Horizon_01,298,433,0,3.0
433,721.4286,3991.1372,-44.9746,Horizon_01,298,434,0,3.0
434,725.0,3991.1372,-44.9746,Horizon_01,298,435,0,3.0
435,728.5714,3991.1372,-44.9746,Horizon_01,298,436,0,3.0
436,732.1429,3991.1372,-44.9746,Horizon_01,298,437,0,3.0
437,735.7143,3991.1372,-44.9746,Horizon_01,298,438,0,3.0
438,739.2857,3991.1372,-44.9746,Horizon_01,298,439,0,3.0
439,742.8571,3991.1372,-44.9746,Horizon_01,298,440,0,3.0
440,746.4286,3991.1372,-44.9746,Horizon_01,298,441,0,3.0
472,657.1429,3989.8711,-41.7302,Horizon_01,298,473,0,3.0
473,660.7143,3989.8711,-41.7302,Horizon_01,298,474,0,3.0
474,664.2857,3989.8711,-41.7302,Horizon_01,298,475,0,3.0
475,667.8571,3989.8711,-41.7302,Horizon_01,298,476,0,3.0
476,671.4286,3989.8711,-41.7302,Horizon_01,298,477,0,3.0
477,675.0,3989.8711,-41.7302,Horizon_01,298,478,0,3.0
478,678.5714,3989.8711,-41.7302,Horizon_01,298,479,0,3.0
479,682.1429,3989.8711,-41.7302,Horizon_01,298,480,0,3.0
480,685.7143,3989.8711,-41.7302,Horizon_01,298,481,0,3.0
481,689.2857,3989.8711,-41.7302,Horizon_01,298,482,0,3.0
487,710.7143,3989.8711,-41.7302,Horizon_01,298,488,0,3.0
488,714.2857,3989.8711,-41.7302,Horizon_01,298,489,0,3.0
489,717.8571,3989.8711,-41.7302,Horizon_01,298,490,0,3.0
490,721.4286,3989.8711,-41.7302,Horizon_01,298,491,0,3.0
491,725.0,3989.8711,-41.7302,Horizon_01,298,492,0,3.0
492,728.5714,3989.8711,-41.7302,Horizon_01,298,493,0,3.0
493,732.1429,3989.8711,-41.7302,Horizon_01,298,494,0,3.0
494,735.7143,3989.8711,-41.7302,Horizon_01,298,495,0,3.0
495,739.2857,3989.8711,-41.7302,Horizon_01,298,496,0,3.0
496,742.8571,3989.8711,-41.7302,Horizon_01,298,497,0,3.0
530,660.7143,3988.6043,-38.486,Horizon_01,298,531,0,3.0
531,664.2857,3988.6043,-38.486,Horizon_01,298,532,0,3.0
532,667.8571,3988.6043,-38.486,Horizon_01,298,533,0,3.0
533,671.4286,3988.6043,-38.486,Horizon_01,298,534,0,3.0
534,675.0,3988.6043,-38.486,Horizon_01,298,535,0,3.0
535,678.5714,3988.6043,-38.486,Horizon_01,298,536,0,3.0
536,682.1429,3988.6043,-38.486,Horizon_01,298,537,0,3.0
537,685.7143,3988.6043,-38.486,Horizon_01,298,538,0,3.0
538,689.2857,3988.6043,-38.486,Horizon_01,298,539,0,3.0
544,710.7143,3988.6043,-38.486,Horizon_01,298,545,0,3.0
545,714.2857,3988.6043,-38.486,Horizon_01,298,546,0,3.0
546,717.8571,3988.6043,-38.486,Horizon_01,298,547,0,3.0
547,721.4286,3988.6043,-38.486,Horizon_01,298,548,0,3.0
548,725.0,3988.6043,-38.486,Horizon_01,298,549,0,3.0
549,728.5714,3988.6043,-38.486,Horizon_01,298,550,0,3.0
550,732.1429,3988.6043,-38.486,Horizon_01,298,551,0,3.0
551,735.7143,3988.6043,-38.486,Horizon_01,298,552,0,3.0
552,739.2857,3988.6043,-38.486,Horizon_01,298,553,0,3.0
587,660.7143,3987.3156,-35.2505,Horizon_01,298,588,0,3.0
588,664.2857,3987.3156,-35.2505,Horizon_01,298,589,0,3.0
589,667.8571,3987.3156,-35.2505,Horizon_01,298,590,0,3.0
590,671.4286,3987.3156,-35.2505,Horizon_01,298,591,0,3.0
591,675.0,3987.3156,-35.2505,Horizon_01,298,592,0,3.0
592,678.5714,3987.3156,-35.2505,Horizon_01,298,593,0,3.0
593,682.1429,3987.3156,-35.2505,Horizon_01,298,594,0,3.0
594,685.7143,3987.3156,-35.2505,Horizon_01,298,595,0,3.0
595,689.2857,3987.3156,-35.2505,Horizon_01,298,596,0,3.0
601,710.7143,3987.3156,-35.2505,Horizon_01,298,602,0,3.0
602,714.2857,3987.3156,-35.2505,Horizon_01,298,603,0,3.0
603,717.8571,3987.3156,-35.2505,Horizon_01,298,604,0,3.0
604,721.4286,3987.3156,-35.2505,Horizon_01,298,605,0,3.0
605,725.0,3987.3156,-35.2505,Horizon_01,298,606,0,3.0
606,728.5714,3987.3156,-35.2505,Horizon_01,298,607,0,3.0
607,732.1429,3987.3156,-35.2505,Horizon_01,298,608,0,3.0
608,735.7143,3987.3156,-35.2505,Horizon_01,298,609,0,3.0
609,739.2857,3987.3156,-35.2505,Horizon_01,298,610,0,3.0
645,664.2857,3985.9651,-32.0402,Horizon_01,298,646,0,3.0
646,667.8571,3985.9651,-32.0402,Horizon_01,298,647,0,3.0
647,671.4286,3985.9651,-32.0402,Horizon_01,298,648,0,3.0
648,675.0,3985.9651,-32.0402,Horizon_01,298,649,0,3.0
649,678.5714,3985.9651,-32.0402,Horizon_01,298,650,0,3.0
650,682.1429,3985.9651,-32.0402,Horizon_01,298,651,0,3.0
651,685.7143,3985.9651,-32.0402,Horizon_01,298,652,0,3.0
652,689.2857,3985.9651,-32.0402,Horizon_01,298,653,0,3.0
658,710.7143,3985.9651,-32.0402,Horizon_01,298,659,0,3.0
659,714.2857,3985.9651,-32.0402,Horizon_01,298,660,0,3.0
660,717.8571,3985.9651,-32.0402,Horizon_01,298,661,0,3.0
661,721.4286,3985.9651,-32.0402,Horizon_01,298,662,0,3.0
662,725.0,3985.9651,-32.0402,Horizon_01,298,663,0,3.0
663,728.5714,3985.9651,-32.0402,Horizon_01,298,664,0,3.0
664,732.1429,3985.9651,-32.0402,Horizon_01,298,665,0,3.0
665,735.7143,3985.9651,-32.0402,Horizon_01,298,666,0,3.0
701,660.7143,3984.5533,-28.8565,Horizon_01,298,702,0,3.0
702,664.2857,3984.5533,-28.8565,Horizon_01,298,703,0,3.0
703,667.8571,3984.5533,-28.8565,Horizon_01,298,704,0,3.0
704,671.4286,3984.5533,-28.8565,Horizon_01,298,705,0,3.0
705,675.0,3984.5533,-28.8565,Horizon_01,298,706,0,3.0
706,678.5714,3984.5533,-28.8565,Horizon_01,298,707,0,3.0
707,682.1429,3984.5533,-28.8565,Horizon_01,298,708,0,3.0
708,685.7143,3984.5533,-28.8565,Horizon_01,298,709,0,3.0
709,689.2857,3984.5533,-28.8565,Horizon_01,298,710,0,3.0
715,710.7143,3984.5533,-28.8565,Horizon_01,298,716,0,3.0
716,714.2857,3984.5533,-28.8565,Horizon_01,298,717,0,3.0
717,717.8571,3984.5533,-28.8565,Horizon_01,298,718,0,3.0
718,721.4286,3984.5533,-28.8565,Horizon_01,298,719,0,3.0
719,725.0,3984.5533,-28.8565,Horizon_01,298,720,0,3.0
720,728.5714,3984.5533,-28.8565,Horizon_01,298,721,0,3.0
721,732.1429,3984.5533,-28.8565,Horizon_01,298,722,0,3.0
722,735.7143,3984.5533,-28.8565,Horizon_01,298,723,0,3.0
723,739.2857,3984.5533,-28.8565,Horizon_01,298,724,0,3.0
757,657.1429,3983.1053,-25.6891,Horizon_01,298,758,0,3.0
758,660.7143,3983.1053,-25.6891,Horizon_01,298,759,0,3.0
759,664.2857,3983.1053,-25.6891,Horizon_01,298,760,0,3.0
760,667.8571,3983.1053,-25.6891,Horizon_01,298,761,0,3.0
761,671.4286,3983.1053,-25.6891,Horizon_01,298,762,0,3.0
762,675.0,3983.1053,-25.6891,Horizon_01,298,763,0,3.0
763,678.5714,3983.1053,-25.6891,Horizon_01,298,764,0,3.0
764,682.1429,3983.1053,-25.6891,Horizon_01,298,765,0,3.0
765,685.7143,3983.1053,-25.6891,Horizon_01,298,766,0,3.0
766,689.2857,3983.1053,-25.6891,Horizon_01,298,767,0,3.0
772,710.7143,3983.1053,-25.6891,Horizon_01,298,773,0,3.0
773,714.2857,3983.1053,-25.6891,Horizon_01,298,774,0,3.0
774,717.8571,3983.1053,-25.6891,Horizon_01,298,775,0,3.0
775,721.4286,3983.1053,-25.6891,Horizon_01,298,776,0,3.0
776,725.0,3983.1053,-25.6891,Horizon_01,298,777,0,3.0
777,728.5714,3983.1053,-25.6891,Horizon_01,298,778,0,3.0
778,732.1429,3983.1053,-25.6891,Horizon_01,298,779,0,3.0
779,735.7143,3983.1053,-25.6891,Horizon_01,298,780,0,3.0
780,739.2857,3983.1053,-25.6891,Horizon_01,298,781,0,3.0
781,742.8571,3983.1053,-25.6891,Horizon_01,298,782,0,3.0
814,657.1429,3981.6513,-22.5244,Horizon_01,298,815,0,3.0
815,660.7143,3981.6513,-22.5244,Horizon_01,298,816,0,3.0
816,664.2857,3981.6513,-22.5244,Horizon_01,298,817,0,3.0
817,667.8571,3981.6513,-22.5244,Horizon_01,298,818,0,3.0
818,671.4286,3981.6513,-22.5244,Horizon_01,298,819,0,3.0
819,675.0,3981.6513,-22.5244,Horizon_01,298,820,0,3.0
820,678.5714,3981.6513,-22.5244,Horizon_01,298,821,0,3.0
821,682.1429,3981.6513,-22.5244,Horizon_01,298,822,0,3.0
822,685.7143,3981.6513,-22.5244,Horizon_01,298,823,0,3.0
823,689.2857,3981.6513,-22.5244,Horizon_01,298,824,0,3.0
829,710.7143,3981.6513,-22.5244,Horizon_01,298,830,0,3.0
830,714.2857,3981.6513,-22.5244,Horizon_01,298,831,0,3.0
831,717.8571,3981.6513,-22.5244,Horizon_01,298,832,0,3.0
832,721.4286,3981.6513,-22.5244,Horizon_01,298,833,0,3.0
833,725.0,3981.6513,-22.5244,Horizon_01,298,834,0,3.0
834,728.5714,3981.6513,-22.5244,Horizon_01,298,835,0,3.0
835,732.1429,3981.6513,-22.5244,Horizon_01,298,836,0,3.0
836,735.7143,3981.6513,-22.5244,Horizon_01,298,837,0,3.0
837,739.2857,3981.6513,-22.5244,Horizon_01,298,838,0,3.0
838,742.8571,3981.6513,-22.5244,Horizon_01,298,839,0,3.0
870,653.5714,3980.1973,-19.3598,Horizon_01,298,871,0,3.0
871,657.1429,3980.1973,-19.3598,Horizon_01,298,872,0,3.0
872,660.7143,3980.1973,-19.3598,Horizon_01,298,873,0,3.0
873,664.2857,3980.1973,-19.3598,Horizon_01,298,874,0,3.0
874,667.8571,3980.1973,-19.3598,Horizon_01,298,875,0,3.0
875,671.4286,3980.1973,-19.3598,Horizon_01,298,876,0,3.0
876,675.0,3980.1973,-19.3598,Horizon_01,298,877,0,3.0
877,678.5714,3980.1973,-19.3598,Horizon_01,298,878,0,3.0
878,682.1429,3980.1973,-19.3598,Horizon_01,298,879,0,3.0
879,685.7143,3980.1973,-19.3598,Horizon_01,298,880,0,3.0
880,689.2857,3980.1973,-19.3598,Horizon_01,298,881,0,3.0
886,710.7143,3980.1973,-19.3598,Horizon_01,298,887,0,3.0
887,714.2857,3980.1973,-19.3598,Horizon_01,298,888,0,3.0
888,717.8571,3980.1973,-19.3598,Horizon_01,298,889,0,3.0
889,721.4286,3980.1973,-19.3598,Horizon_01,298,890,0,3.0
890,725.0,3980.1973,-19.3598,Horizon_01,298,891,0,3.0
891,728.5714,3980.1973,-19.3598,Horizon_01,298,892,0,3.0
892,732.1429,3980.1973,-19.3598,Horizon_01,298,893,0,3.0
893,735.7143,3980.1973,-19.3598,Horizon_01,298,894,0,3.0
894,739.2857,3980.1973,-19.3598,Horizon_01,298,895,0,3.0
895,742.8571,3980.1973,-19.3598,Horizon_01,298,896,0,3.0
896,746.4286,3980.1973,-19.3598,Horizon_01,298,897,0,3.0
927,653.5714,3978.7432,-16.1951,Horizon_01,298,928,0,3.0
928,657.1429,3978.7432,-16.1951,Horizon_01,298,929,0,3.0
929,660.7143,3978.7432,-16.1951,Horizon_01,298,930,0,3.0
930,664.2857,3978.7432,-16.1951,Horizon_01,298,931,0,3.0
931,667.8571,3978.7432,-16.1951,Horizon_01,298,932,0,3.0
932,671.4286,3978.7432,-16.1951,Horizon_01,298,933,0,3.0
933,675.0,3978.7432,-16.1951,Horizon_01,298,934,0,3.0
934,678.5714,3978.7432,-16.1951,Horizon_01,298,935,0,3.0
935,682.1429,3978.7432,-16.1951,Horizon_01,298,936,0,3.0
936,685.7143,3978.7432,-16.1951,Horizon_01,298,937,0,3.0
937,689.2857,3978.7432,-16.1951,Horizon_01,298,938,0,3.0
943,710.7143,3978.7432,-16.1951,Horizon_01,298,944,0,3.0
944,714.2857,3978.7432,-16.1951,Horizon_01,298,945,0,3.0
945,717.8571,3978.7432,-16.1951,Horizon_01,298,946,0,3.0
946,721.4286,3978.7432,-16.1951,Horizon_01,298,947,0,3.0
947,725.0,3978.7432,-16.1951,Horizon_01,298,948,0,3.0
948,728.5714,3978.7432,-16.1951,Horizon_01,298,949,0,3.0
949,732.1429,3978.7432,-16.1951,Horizon_01,298,950,0,3.0
950,735.7143,3978.7432,-16.1951,Horizon_01,298,951,0,3.0
951,739.2857,3978.7432,-16.1951,Horizon_01,298,952,0,3.0
952,742.8571,3978.7432,-16.1951,Horizon_01,298,953,0,3.0
953,746.4286,3978.7432,-16.1951,Horizon_01,298,954,0,3.0
983,650.0,3977.2892,-13.0304,Horizon_01,298,984,0,3.0
984,653.5714,3977.2892,-13.0304,Horizon_01,298,985,0,3.0
985,657.1429,3977.2892,-13.0304,Horizon_01,298,986,0,3.0
986,660.7143,3977.2892,-13.0304,Horizon_01,298,987,0,3.0
987,664.2857,3977.2892,-13.0304,Horizon_01,298,988,0,3.0
988,667.8571,3977.2892,-13.0304,Horizon_01,298,989,0,3.0
989,671.4286,3977.2892,-13.0304,Horizon_01,298,990,0,3.0
990,675.0,3977.2892,-13.0304,Horizon_01,298,991,0,3.0
991,678.5714,3977.2892,-13.0304,Horizon_01,298,992,0,3.0
992,682.1429,3977.2892,-13.0304,Horizon_01,298,993,0,3.0
993,685.7143,3977.2892,-13.0304,Horizon_01,298,994,0,3.0
994,689.2857,3977.2892,-13.0304,Horizon_01,298,995,0,3.0
1000,710.7143,3977.2892,-13.0304,Horizon_01,298,1001,0,3.0
1001,714.2857,3977.2892,-13.0304,Horizon_01,298,1002,0,3.0
1002,717.8571,3977.2892,-13.0304,Horizon_01,298,1003,0,3.0
1003,721.4286,3977.2892,-13.0304,Horizon_01,298,1004,0,3.0
1004,725.0,3977.2892,-13.0304,Horizon_01,298,1005,0,3.0
1005,728.5714,3977.2892,-13.0304,Horizon_01,298,1006,0,3.0
1006,732.1429,3977.2892,-13.0304,Horizon_01,298,1007,0,3.0
