Unnamed: 0,x,y,z,Name,Id,Vertex Index,PType,Answers
9228,782.1429,3691.9297,266.413,Horizon_01,298,9229,0,1.0
9229,785.7143,3691.9297,266.413,Horizon_01,298,9230,0,1.0
9230,789.2857,3691.9297,266.413,Horizon_01,298,9231,0,1.0
9231,792.8571,3691.9297,266.413,Horizon_01,298,9232,0,1.0
9232,796.4286,3691.9297,266.413,Horizon_01,298,9233,0,1.0
9233,800.0,3691.9297,266.413,Horizon_01,298,9234,0,1.0
9234,600.0,3689.9664,269.2892,Horizon_01,298,9235,0,1.0
9235,603.5714,3689.9664,269.2892,Horizon_01,298,9236,0,1.0
9236,607.1429,3689.9664,269.2892,Horizon_01,298,9237,0,1.0
9237,610.7143,3689.9664,269.2892,Horizon_01,298,9238,0,1.0
9238,614.2857,3689.9664,269.2892,Horizon_01,298,9239,0,1.0
9239,617.8571,3689.9664,269.2892,Horizon_01,298,9240,0,1.0
9240,621.4286,3689.9664,269.2892,Horizon_01,298,9241,0,1.0
9241,625.0,3689.9664,269.2892,Horizon_01,298,9242,0,1.0
9242,628.5714,3689.9664,269.2892,Horizon_01,298,9243,0,1.0
9243,632.1429,3689.9664,269.2892,Horizon_01,298,9244,0,1.0
9244,635.7143,3689.9664,269.2892,Horizon_01,298,9245,0,1.0
9245,639.2857,3689.9664,269.2892,Horizon_01,298,9246,0,1.0
9246,642.8571,3689.9664,269.2892,Horizon_01,298,9247,0,1.0
9247,646.4286,3689.9664,269.2892,Horizon_01,298,9248,0,1.0
9248,650.0,3689.9664,269.2892,Horizon_01,298,9249,0,1.0
9249,653.5714,3689.9664,269.2892,Horizon_01,298,9250,0,1.0
9250,657.1429,3689.9664,269.2892,Horizon_01,298,9251,0,1.0
9251,660.7143,3689.9664,269.2892,Horizon_01,298,9252,0,1.0
9252,664.2857,3689.9664,269.2892,Horizon_01,298,9253,0,1.0
9253,667.8571,3689.9664,269.2892,Horizon_01,298,9254,0,1.0
9254,671.4286,3689.9664,269.2892,Horizon_01,298,9255,0,1.0
