x,y,z,Name,Id,Vertex Index,PType
1803.3356,2864.425,-88.2168,Tunnel_Well,183,1,0
1803.4725,2863.655,-88.2524,Tunnel_Well,183,2,0
1804.0459,2864.2522,-88.5287,Tunnel_Well,183,3,0
1803.6939,2865.0476,-88.3764,Tunnel_Well,183,4,0
1807.2606,2853.4836,-104.3032,Tunnel_Well,183,5,0
1807.5937,2853.8951,-103.9762,Tunnel_Well,183,6,0
1807.7244,2853.3544,-103.81,Tunnel_Well,183,7,0
1807.9503,2853.8522,-103.4948,Tunnel_Well,183,8,0
1790.1254,2842.7667,-95.8821,Tunnel_Well,183,9,0
1790.0681,2842.6199,-96.5341,Tunnel_Well,183,10,0
1790.0975,2842.0446,-96.1903,Tunnel_Well,183,11,0
1809.8718,2801.9307,-98.1732,Tunnel_Well,183,12,0
1809.8113,2801.3628,-98.5734,Tunnel_Well,183,13,0
1809.7564,2802.0381,-98.7881,Tunnel_Well,183,14,0
1809.8498,2802.5771,-98.4341,Tunnel_Well,183,15,0
1805.9042,2845.5396,-89.3285,Tunnel_Well,183,16,0
1805.3717,2845.6269,-88.9569,Tunnel_Well,183,17,0
1805.7565,2846.3451,-89.237,Tunnel_Well,183,18,0
1795.1766,2815.5288,-105.6536,Tunnel_Well,183,19,0
1795.285,2816.1401,-105.7133,Tunnel_Well,183,20,0
1795.9606,2815.576,-106.0199,Tunnel_Well,183,21,0
1792.7,2799.2008,-103.4562,Tunnel_Well,183,22,0
1792.8326,2798.464,-103.5778,Tunnel_Well,183,23,0
1792.4628,2798.4695,-103.2081,Tunnel_Well,183,24,0
1790.138,2799.8993,-95.0996,Tunnel_Well,183,25,0
1790.3549,2799.8972,-94.1831,Tunnel_Well,183,26,0
1790.2197,2799.4072,-94.6809,Tunnel_Well,183,27,0
1790.2844,2800.6172,-94.457,Tunnel_Well,183,28,0
1806.8518,2853.832,-90.2425,Tunnel_Well,183,29,0
1807.1785,2853.2399,-90.5605,Tunnel_Well,183,30,0
1806.704,2852.8245,-90.0797,Tunnel_Well,183,31,0
1806.7438,2865.8921,-90.314,Tunnel_Well,183,32,0
1807.1204,2866.1582,-90.6945,Tunnel_Well,183,33,0
1806.8593,2866.6833,-90.4412,Tunnel_Well,183,34,0
1807.1674,2798.6699,-89.7376,Tunnel_Well,183,35,0
1807.3523,2799.4162,-89.9336,Tunnel_Well,183,36,0
1807.5372,2798.6644,-90.1073,Tunnel_Well,183,37,0
1808.7572,2802.7398,-91.9271,Tunnel_Well,183,38,0
1809.0014,2802.5993,-92.4487,Tunnel_Well,183,39,0
1808.8444,2801.6206,-92.0976,Tunnel_Well,183,40,0
1808.5373,2802.3506,-91.5378,Tunnel_Well,183,41,0
1805.2628,2849.7795,-88.9424,Tunnel_Well,183,42,0
1805.7508,2849.7358,-89.2835,Tunnel_Well,183,43,0
1805.4646,2849.2455,-89.0757,Tunnel_Well,183,44,0
1790.3865,2842.9556,-99.9302,Tunnel_Well,183,45,0
1790.4103,2843.6743,-100.0297,Tunnel_Well,183,46,0
1790.5951,2843.1694,-100.7121,Tunnel_Well,183,47,0
1802.7181,2821.8471,-106.5902,Tunnel_Well,183,48,0
1802.0211,2821.3004,-106.7688,Tunnel_Well,183,49,0
1802.0083,2822.1246,-106.7845,Tunnel_Well,183,50,0
1801.2916,2821.8192,-106.8917,Tunnel_Well,183,51,0
1791.5897,2799.3744,-91.3121,Tunnel_Well,183,52,0
1791.8896,2799.7067,-90.8887,Tunnel_Well,183,53,0
1791.5897,2800.5287,-91.3293,Tunnel_Well,183,54,0
1802.5379,2852.0326,-87.8187,Tunnel_Well,183,55,0
1801.6243,2852.5466,-87.6018,Tunnel_Well,183,56,0
1802.3348,2852.7679,-87.7752,Tunnel_Well,183,57,0
1806.4794,2816.9965,-89.3221,Tunnel_Well,183,58,0
1807.0298,2816.9203,-89.8714,Tunnel_Well,183,59,0
1806.7237,2816.4589,-89.5585,Tunnel_Well,183,60,0
1791.9582,2799.1947,-102.5509,Tunnel_Well,183,61,0
1791.6897,2799.0846,-102.1658,Tunnel_Well,183,62,0
1791.6897,2799.5412,-102.1726,Tunnel_Well,183,63,0
1804.1492,2866.4389,-106.7254,Tunnel_Well,183,64,0
1803.631,2866.0602,-106.9614,Tunnel_Well,183,65,0
1803.4088,2866.6081,-107.0709,Tunnel_Well,183,66,0
1803.8152,2867.0125,-106.8897,Tunnel_Well,183,67,0
1799.413,2840.3388,-107.2289,Tunnel_Well,183,68,0
1799.9672,2840.0966,-107.2738,Tunnel_Well,183,69,0
1799.8664,2839.4989,-107.2561,Tunnel_Well,183,70,0
1791.4349,2834.756,-92.0596,Tunnel_Well,183,71,0
1791.0114,2834.4794,-92.8956,Tunnel_Well,183,72,0
1791.2476,2834.0766,-92.3831,Tunnel_Well,183,73,0
1804.1884,2839.0848,-88.2208,Tunnel_Well,183,74,0
1804.5558,2838.283,-88.3802,Tunnel_Well,183,75,0
1804.9133,2838.9336,-88.5566,Tunnel_Well,183,76,0
1792.1774,2804.8375,-90.554,Tunnel_Well,183,77,0
1791.8065,2804.1528,-91.0735,Tunnel_Well,183,78,0
1792.1186,2803.8987,-90.624,Tunnel_Well,183,79,0
