x,y,z,Name,Id,Vertex Index,PType
1793.0763,2973.9116,-145.9083,Tunnel_Well,173,1,0
1792.9551,2974.003,-145.1828,Tunnel_Well,173,2,0
1792.694,2974.2848,-145.6789,Tunnel_Well,173,3,0
1798.6004,2991.6409,-162.1766,Tunnel_Well,173,4,0
1798.11,2991.5893,-162.6377,Tunnel_Well,173,5,0
1798.7592,2991.6827,-162.8506,Tunnel_Well,173,6,0
1798.351,2991.6639,-163.2614,Tunnel_Well,173,7,0
1790.1519,2980.7032,-178.7754,Tunnel_Well,173,8,0
1790.2323,2980.3735,-178.0652,Tunnel_Well,173,9,0
1790.1248,2980.9789,-177.9513,Tunnel_Well,173,10,0
1790.1063,2981.2237,-178.7539,Tunnel_Well,173,11,0
1791.6772,2974.3853,-116.6267,Tunnel_Well,173,12,0
1791.9206,2974.0689,-117.3894,Tunnel_Well,173,13,0
1791.5343,2974.6118,-117.1667,Tunnel_Well,173,14,0
1809.8891,2980.8299,-170.5018,Tunnel_Well,173,15,0
1809.946,2981.485,-170.5962,Tunnel_Well,173,16,0
1809.9389,2981.3679,-169.7276,Tunnel_Well,173,17,0
1794.5172,2990.5081,-172.4291,Tunnel_Well,173,18,0
1794.4465,2990.4191,-171.4732,Tunnel_Well,173,19,0
1794.0869,2990.1953,-172.1558,Tunnel_Well,173,20,0
1790.5015,2979.2046,-174.1149,Tunnel_Well,173,21,0
1790.4088,2979.5295,-173.5966,Tunnel_Well,173,22,0
1790.3617,2979.7385,-174.3945,Tunnel_Well,173,23,0
1806.5496,2972.778,-127.5425,Tunnel_Well,173,24,0
1806.46,2972.6597,-126.8504,Tunnel_Well,173,25,0
1807.0355,2973.2564,-127.3523,Tunnel_Well,173,26,0
1806.9537,2973.2144,-128.3171,Tunnel_Well,173,27,0
1792.0561,2976.0598,-170.233,Tunnel_Well,173,28,0
1791.9767,2976.2047,-170.9929,Tunnel_Well,173,29,0
1792.45,2975.5559,-170.5192,Tunnel_Well,173,30,0
1806.7671,2989.2072,-165.1959,Tunnel_Well,173,31,0
1806.6185,2989.3328,-164.6357,Tunnel_Well,173,32,0
1806.2612,2989.6726,-165.4148,Tunnel_Well,173,33,0
1805.9533,2989.8611,-164.756,Tunnel_Well,173,34,0
1802.0963,2971.7265,-155.6825,Tunnel_Well,173,35,0
1802.8076,2971.8958,-155.1644,Tunnel_Well,173,36,0
1802.208,2971.7255,-154.9346,Tunnel_Well,173,37,0
1800.6946,2972.5075,-179.1143,Tunnel_Well,173,38,0
1800.1736,2972.4619,-179.1161,Tunnel_Well,173,39,0
1800.4341,2972.4534,-178.3578,Tunnel_Well,173,40,0
1800.0363,2970.0137,-120.1885,Tunnel_Well,173,41,0
1799.6619,2970.0599,-120.6651,Tunnel_Well,173,42,0
1800.1613,2970.0587,-121.0115,Tunnel_Well,173,43,0
1809.4872,2982.327,-101.366,Tunnel_Well,173,44,0
1809.5548,2982.0996,-101.9799,Tunnel_Well,173,45,0
1809.4407,2982.5309,-102.102,Tunnel_Well,173,46,0
1791.0218,2975.2937,-110.4266,Tunnel_Well,173,47,0
1791.2776,2974.7521,-110.6105,Tunnel_Well,173,48,0
1791.2652,2974.8047,-111.2347,Tunnel_Well,173,49,0
1809.7365,2977.4979,-111.3257,Tunnel_Well,173,50,0
1809.5353,2976.738,-111.126,Tunnel_Well,173,51,0
1809.5821,2976.9555,-112.159,Tunnel_Well,173,52,0
1809.7645,2977.6349,-112.1132,Tunnel_Well,173,53,0
1794.5567,2973.0616,-154.0396,Tunnel_Well,173,54,0
1794.1008,2973.3634,-153.6128,Tunnel_Well,173,55,0
1794.5947,2973.0063,-153.3469,Tunnel_Well,173,56,0
1805.9023,2989.6755,-159.4008,Tunnel_Well,173,57,0
1805.2215,2990.1336,-158.9398,Tunnel_Well,173,58,0
1805.7423,2989.7612,-158.7614,Tunnel_Well,173,59,0
1794.3168,2973.7694,-167.0951,Tunnel_Well,173,60,0
1794.8003,2973.4551,-167.6899,Tunnel_Well,173,61,0
1794.8589,2973.3871,-167.0369,Tunnel_Well,173,62,0
1790.0904,2978.974,-119.9337,Tunnel_Well,173,63,0
1790.0338,2979.6331,-120.2068,Tunnel_Well,173,64,0
